window_id,run_id,window_start_sec,window_end_sec,wheel_lidar_vx_residual_mean,wheel_lidar_vx_residual_abs_mean,wheel_lidar_vx_residual_abs_max,wheel_lidar_vx_residual_std,wheel_lidar_vx_residual_persistence,wheel_lidar_vx_normalized_residual_mean,wheel_lidar_vx_normalized_residual_abs_mean,wheel_lidar_vx_normalized_residual_abs_max,wheel_lidar_vx_normalized_residual_std,wheel_lidar_vx_normalized_residual_persistence,wheel_imu_yaw_residual_mean,wheel_imu_yaw_residual_abs_mean,wheel_imu_yaw_residual_abs_max,wheel_imu_yaw_residual_std,wheel_imu_yaw_residual_persistence,wheel_lidar_yaw_residual_mean,wheel_lidar_yaw_residual_abs_mean,wheel_lidar_yaw_residual_abs_max,wheel_lidar_yaw_residual_std,wheel_lidar_yaw_residual_persistence,imu_lidar_yaw_residual_mean,imu_lidar_yaw_residual_abs_mean,imu_lidar_yaw_residual_abs_max,imu_lidar_yaw_residual_std,imu_lidar_yaw_residual_persistence,wheel_vx_abs_mean,wheel_yaw_rate_abs_mean,imu_yaw_rate_abs_mean,lidar_vx_abs_mean,lidar_yaw_rate_abs_mean,imu_horizontal_accel_rms,imu_horizontal_accel_std,imu_horizontal_accel_mad,imu_roll_pitch_gyro_energy,icp_valid_fraction,icp_rmse_mean,icp_rmse_max,icp_rmse_std,icp_inlier_ratio_mean,icp_inlier_ratio_min,icp_inlier_ratio_std,icp_observability_mean,icp_observability_min,icp_observability_std,wheel_translation_reliable,wheel_rotation_reliable,imu_yaw_rate_reliable,lidar_translation_reliable
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0031,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,17.75599999999998,18.155999999999977,0.01029469501857243,0.015449985066283539,0.04670781094294377,0.019487391295402782,0.0,0.13624704772191257,0.20522490396409854,0.6367082735338611,0.26357628989465826,0.0,8.091066763043193e-05,0.000160182069551374,0.00039606395358633494,0.0001641332146544659,0.0,0.0039026672359691954,0.003942724663740369,0.009113768106992834,0.003700967306643124,0.0,0.003931892069101931,0.003963983708588483,0.009141712082406744,0.0037991609976603404,0.0,0.0,0.0,0.00016903066088856441,0.015449985066283539,0.003942724663740369,0.013099177926578973,0.006757202155825606,0.004732458281927253,8.10091372063515e-08,1.0,0.0038356442046770106,0.004285515359719421,0.00023978551286666996,0.6722222222222222,0.6666666666666666,0.0032075014954979415,0.5187624805492388,0.5092241851275541,0.004955489577658538,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0032,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,17.955999999999978,18.355999999999977,0.07126011200201152,0.0841226277497215,0.3202148081535042,0.12067986027709952,0.3333333333333333,0.937601805163593,1.1057367936351823,4.358477123032602,1.6316174012239764,0.16666666666666666,5.56959533069136e-05,0.00017588609547550038,0.0004175691247199146,0.00019457404831339502,0.0,0.0016415377457423754,0.006371925381285039,0.012017982774742069,0.0076204098739241855,0.0,0.0016434329424692919,0.006497831472045647,0.012194166421462148,0.0077689831858721945,0.0,0.13859999998257322,0.0,0.00018280017972189432,0.11621529775237038,0.006371925381285039,2.2257006545684175,2.0173883113210955,0.0068120755258488565,1.0811707388449686e-07,1.0,0.003965995488169386,0.004405240659579277,0.0002972812318888247,0.6574074074074074,0.5777777777777777,0.03581311038113655,0.5183085150721122,0.5023764457178909,0.007236362101509576,0,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0033,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.155999999999977,18.555999999999976,0.07133165358049562,0.09027183151130157,0.3202148081535042,0.12166653886409715,0.3333333333333333,0.941484082316903,1.1939445753011124,4.358477123032602,1.643781899151074,0.16666666666666666,2.3508169076146847e-05,0.00016859375872960608,0.0004175691247199146,0.00020304446486726682,0.0,0.0008458608444534371,0.006872157846592466,0.012017982774742069,0.0078055787186374894,0.0,0.0007726405106125039,0.006898172339642193,0.012194166421462148,0.007838719169651407,0.0,0.318599999977624,0.0,0.0001569403460565028,0.2859683463983957,0.006872157846592466,2.2257067633857064,2.0168955066832224,0.006610178523360482,1.0088249819045438e-07,1.0,0.0037115325132864654,0.004405240659579277,0.00034051552727271643,0.6351851851851852,0.5777777777777777,0.03609923831410731,0.5072520177685893,0.49211599486568275,0.011109665357177112,0,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0034,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.355999999999977,18.755999999999975,0.016433110593699386,0.022510772776795352,0.03972986544209711,0.017866308535567522,0.0,0.21491046119992654,0.29923596571254674,0.5323650447047259,0.23992136975887948,0.0,-3.042894504773559e-08,0.00017379209980920737,0.000404713709959493,0.00020886818998545027,0.0,0.0036604799790934707,0.004956389345689836,0.007890349120396102,0.004067507323283626,0.0,0.0036221907703482873,0.00489332406980162,0.008059384848411203,0.004052690101536771,0.0,0.35999999999010157,0.0,0.00016726866503932427,0.3435668893964021,0.004956389345689836,0.014726782212594375,0.0074128781542596705,0.005690587901393339,6.394402427339014e-08,1.0,0.0036741377704123403,0.0042961832274539995,0.0003047160093995047,0.6444444444444444,0.6,0.021989522383403553,0.5050067099494192,0.49211599486568275,0.013894553983852724,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0035,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.555999999999976,18.955999999999975,0.01998485692264342,0.024065085584367634,0.04217343479978486,0.01615539973847572,0.0,0.2523715041801226,0.3071530682618325,0.5123019646967251,0.2032691192597414,0.0,-3.163417693925966e-06,0.00015491801673898003,0.000404713709959493,0.00018797539296954382,0.0,0.005093366995667829,0.005093366995667829,0.007890349120396102,0.002114862878265661,0.0,0.005015211115394914,0.005015211115394914,0.008059384848411203,0.0022064123738912986,0.0,0.35999999999010157,0.0,0.00015759909429178154,0.33731514306925053,0.005093366995667829,0.01362027530601291,0.0066667428322782305,0.005475958951216884,8.325720945754776e-08,1.0,0.003905218241159253,0.004316228071186694,0.0003097003505979578,0.6555555555555556,0.6388888888888888,0.00907218423253029,0.5155631966136722,0.49495060529298907,0.012854893264440873,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0036,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.755999999999975,19.155999999999974,-0.022090486303523147,0.05544131613874812,0.20823381287391857,0.08589820732577323,0.16666666666666666,-0.28477888424772774,0.7036556715046226,2.646130980055449,1.0893494113809632,0.0,-1.1414190453184932e-05,0.00018074287624048505,0.0004667594281429773,0.0002228058649490381,0.0,0.004849185231749866,0.006926339997898562,0.009450997445326835,0.005316610019268334,0.0,0.004872247376252019,0.006993193116600119,0.009750014070461758,0.005445838392926247,0.0,0.19260000000795308,0.0,0.0001772007949453266,0.21123910189911535,0.006926339997898562,2.372151245028816,2.185655726320771,0.005978428755510978,5.448060005093577e-05,1.0,0.003967004976009834,0.004316228071186694,0.0001966014710148634,0.6592592592592593,0.6388888888888888,0.014581496062984856,0.5211887502841176,0.5130589810538398,0.0045892532583756765,0,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0037,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.955999999999975,19.355999999999973,-0.03948029991923653,0.0556180971411673,0.20823381287391857,0.07999341759918488,0.16666666666666666,-0.5001946059105463,0.708246946484807,2.646130980055449,1.0175438236190644,0.0,-2.750612580283577e-05,0.00017130815088031576,0.0004667594281429773,0.00021945130760714953,0.0,0.001188741928926455,0.006773449645014691,0.009450997445326835,0.007294400096882992,0.0,0.0012917385298376821,0.0069128948036091846,0.009750014070461758,0.0074378527299538925,0.0,0.01260000001290229,0.0,0.00016267926119490126,0.05561809715181323,0.006773449645014691,2.3721489552166846,2.185674402203991,0.005077989327588355,5.449311718448422e-05,1.0,0.003960013941383078,0.004034416728073435,6.097750611953075e-05,0.6703703703703704,0.65,0.009972527420619461,0.5221962288859984,0.5130589810538398,0.0047019375575004735,0,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0038,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.155999999999974,19.555999999999973,-0.007413756136259757,0.016746698621347145,0.05117712073616478,0.021793209645545066,0.0,-0.09212159842913072,0.21364174419826779,0.6480414613128775,0.27726332868086123,0.0,2.613840998674635e-05,0.00015902042629794893,0.0005527003031802254,0.0002163550236367235,0.0,0.00043907706318475795,0.0039873744818824846,0.009211793348218412,0.0051050193476076524,0.0,0.0004419035318906261,0.003950901687467821,0.009179879411754235,0.005034752747048622,0.0,0.0,0.0,0.00014559686195549933,0.016746698621347145,0.0039873744818824846,0.01451243783139977,0.006346539402107772,0.0036409589820094387,1.1407970455646596e-07,1.0,0.0038990042466415724,0.004218566369496258,0.00027963148296182404,0.6731481481481483,0.6666666666666666,0.003817690394090444,0.5234570003696906,0.5201377695742904,0.0025961056355663045,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0039,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.355999999999973,19.755999999999972,-0.0023483334383265953,0.012591964383099475,0.02909934772254892,0.014884557646690019,0.0,-0.03712924340891878,0.16764278621174014,0.4106118368589279,0.2014516727867985,0.0,3.9313889042779155e-05,0.00015748437344444401,0.0005527003031802254,0.0002068737669023067,0.0,0.0016043546869120675,0.002405150230775419,0.006470964378289487,0.0026487606461320762,0.0,0.001565802438215201,0.002337206742455623,0.006031637051790542,0.0025051547798093615,0.0,0.0,0.0,0.0001475925980032575,0.012591964383099475,0.002405150230775419,0.01568765364073468,0.0064009936885208165,0.004892362315034583,9.044357926055416e-08,1.0,0.003765984602086559,0.004218566369496258,0.00037258010869169737,0.6731481481481483,0.6722222222222223,0.002070433312499798,0.524100782840746,0.5201377695742904,0.002621251617642134,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0040,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.555999999999973,19.95599999999997,0.0009078054849014442,0.02468600645065072,0.06118182552611704,0.030950790310359844,0.0,0.007528767624384665,0.3308046104951901,0.8203810887352356,0.4162420247024625,0.0,-7.988581119135772e-07,0.00012392217851544578,0.00031383160199375984,0.00014503620256250675,0.0,0.0019349648234223303,0.004408927725580069,0.013573418091236435,0.005824317207914091,0.0,0.0018865569898195884,0.004422114059553695,0.013497427157103933,0.00583374933656323,0.0,0.0,0.0,0.0001228909705561748,0.02468600645065072,0.004408927725580069,0.013958508300771734,0.006579537365391784,0.003948819254347911,6.70170869099348e-08,1.0,0.0037118406196447675,0.004134761038001982,0.0002483439728588918,0.6731481481481483,0.6722222222222223,0.002070433312499798,0.5240033288928875,0.5213906067778916,0.0021047001702693808,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0041,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.755999999999972,20.15599999999997,-0.002404522929527538,0.027177095986160176,0.06118182552611704,0.03273470019798536,0.0,-0.02043121331755662,0.35027267708362536,0.8203810887352356,0.4269714683123551,0.0,1.8986696432001018e-05,0.00016527556329128172,0.00040417002485505435,0.00020195812623209343,0.0,-0.000207704700660799,0.0060523826027011,0.013573418091236435,0.0072105963420097076,0.0,-0.00026805691941617776,0.006073784534276638,0.013497427157103933,0.007214919689808295,0.0,0.0,0.0,0.00014603123649385767,0.027177095986160176,0.0060523826027011,0.013408884319633413,0.0068794384763972115,0.004261131227748717,5.637193911231215e-08,1.0,0.003948794010164849,0.004424932392112259,0.0002558763019246778,0.6731481481481483,0.6722222222222223,0.002070433312499798,0.5238653571284589,0.5213906067778916,0.001465584237623308,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0042,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.95599999999997,20.35599999999997,-0.01948277443149539,0.023861405646089014,0.04253510949049941,0.017999907148321358,0.0,-0.2502398071758776,0.3066209080302012,0.5662677791530553,0.23013729882890746,0.0,5.059332264424378e-05,0.00014729618300587843,0.00040417002485505435,0.00018148315537286109,0.0,-0.004302149168140706,0.005648454257000224,0.013496533166676166,0.005481502719160586,0.0,-0.00434708128887367,0.005610266124147757,0.013376695100245233,0.005403660191652594,0.0,0.0,0.0,0.00013298628277158878,0.023861405646089014,0.005648454257000224,0.01470610452985671,0.006430488724963851,0.004626746176134394,6.157447212977103e-08,1.0,0.003901516914509136,0.004424932392112259,0.00030888176017498193,0.6731481481481483,0.6722222222222223,0.002070433312499798,0.5222181846315169,0.5180913470732241,0.0022550815255371775,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0043,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,20.15599999999997,20.55599999999997,-0.012460679019011621,0.013846222668241396,0.04253510949049941,0.015522585075875773,0.0,-0.16690422586423093,0.18424164288428932,0.5662677791530553,0.20616602221422345,0.0,6.950574254069116e-05,0.00013872265447139383,0.0005576388705940246,0.00017168901499716387,0.0,-0.0009595993830310705,0.005036028613179158,0.013496533166676166,0.007080111745736031,0.0,-0.0009446710959063594,0.0050200583412453505,0.013376695100245233,0.007072095703783134,0.0,0.0,0.0,0.00013602159661610467,0.013846222668241396,0.005036028613179158,0.014252314423496715,0.005734661488286872,0.004519071278358655,7.635498077398854e-08,1.0,0.0037683027962977108,0.004114626637670086,0.0002576925210088924,0.6750000000000002,0.6722222222222223,0.002777777777777768,0.522815132319613,0.5180913470732241,0.0029012937788226592,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0044,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,20.35599999999997,20.75599999999997,0.0008020449080979401,0.02193582425978959,0.06405697655597327,0.03144915771509453,0.0,0.0014865471149200227,0.2911643728289863,0.8259405087715437,0.4145199910030709,0.0,5.188515483451539e-05,0.00014758625632957796,0.0005576388705940246,0.00019117310148277056,0.0,0.004000149045578091,0.005885774613526761,0.016684119690070727,0.007271241249030044,0.0,0.003982944818664822,0.0058907118838824185,0.01671409803532749,0.007319523482094011,0.0,0.0,0.0,0.00014769608484533947,0.02193582425978959,0.005885774613526761,0.013310129794882435,0.005322716511381028,0.004190632403515198,9.282690994753076e-08,1.0,0.003760608143439901,0.004114626637670086,0.00030726413695918766,0.6722222222222222,0.6666666666666666,0.004536092116265174,0.5237929391604891,0.5180154027114945,0.0028470421910472875,1,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0045,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,20.55599999999997,20.955999999999968,0.02992058050893044,0.06911184594720357,0.20936137299260887,0.08969433470129108,0.16666666666666666,0.40266396595939363,0.931649843234449,2.866763552597593,1.2215597125175177,0.0,-0.035643779735579334,0.03577465276841084,0.24044306695664416,0.07827930998140553,0.15,-0.03939268133889624,0.04710648644515213,0.23731928626047774,0.08912544413168633,0.16666666666666666,-0.0033260166264334062,0.010974197991119991,0.020526860173967175,0.012968078298073869,0.0,0.055499999987011495,0.04439999998747298,0.01201648162301751,0.04932472160471384,0.008000057685644567,1.964483388941161,1.7930136482371763,0.005418203731312524,9.197521641863218e-08,1.0,0.003660329151039756,0.0039129684827726744,0.00021316791584599808,0.6712962962962964,0.6666666666666666,0.00498626371030976,0.5245542341333325,0.5180154027114945,0.005141858279295892,0,1,1,1
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0046,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,20.75599999999997,21.155999999999967,0.027109975857856145,0.05745240303663899,0.20936137299260887,0.08641032482128795,0.16666666666666666,0.3793943027698661,0.7660707143150329,2.866763552597593,1.1727195533560204,0.0,-0.043076302496048435,0.04314226895278939,0.24044306695664416,0.07520072408509733,0.15,-0.06182369521561265,0.06317197202786179,0.23731928626047774,0.08073276920558457,0.16666666666666666,-0.018351933269708926,0.01968120893783075,0.04273376568968351,0.013652826284967622,0.0,0.20549999998270954,0.16439999995756008,0.12461834143102157,0.18078300073282838,0.10427461825844518,2.3132648288656554,2.07706139109089,0.033676443777169204,3.437535003684279e-05,1.0,0.003982174592112563,0.004469507021907302,0.00032851292146130324,0.6472222222222223,0.5944444444444444,0.030216979392742087,0.5225103034036208,0.511238337409432,0.008034367890639969,0,0,1,1
