window_id,run_id,window_start_sec,window_end_sec,wheel_translation_sample_count,wheel_translation_availability_fraction,wheel_translation_error_abs_mean,wheel_translation_error_abs_p90,wheel_translation_error_rmse,wheel_translation_within_tolerance_fraction,wheel_translation_tolerance,wheel_rotation_sample_count,wheel_rotation_availability_fraction,wheel_rotation_error_abs_mean,wheel_rotation_error_abs_p90,wheel_rotation_error_rmse,wheel_rotation_within_tolerance_fraction,wheel_rotation_tolerance,imu_yaw_rate_sample_count,imu_yaw_rate_availability_fraction,imu_yaw_rate_error_abs_mean,imu_yaw_rate_error_abs_p90,imu_yaw_rate_error_rmse,imu_yaw_rate_within_tolerance_fraction,imu_yaw_rate_tolerance,lidar_translation_sample_count,lidar_translation_availability_fraction,lidar_translation_error_abs_mean,lidar_translation_error_abs_p90,lidar_translation_error_rmse,lidar_translation_within_tolerance_fraction,lidar_translation_tolerance
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0023,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,16.155999999999985,16.555999999999983,20.0,1.0,2.118234032616878e-05,2.1182340326778015e-05,2.1182340326168778e-05,1.0,0.06,20.0,1.0,2.804218048333375e-15,3.036879990597614e-15,2.8093170015627285e-15,1.0,0.08,40.0,1.0,0.00016439391228427336,0.0003343048044620966,0.0002060895799788844,1.0,0.08,6.0,1.0,0.02344878676886665,0.03930508327663751,0.02758264960991187,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0024,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,16.355999999999984,16.755999999999982,20.0,1.0,2.118234032618266e-05,2.1182340326778015e-05,2.118234032618266e-05,1.0,0.06,20.0,1.0,3.1252735854457574e-15,3.396807167888246e-15,3.131877752364891e-15,1.0,0.08,40.0,1.0,0.00015484929503155505,0.00033394648072318197,0.00019883951662094172,1.0,0.08,6.0,1.0,0.03090746236959387,0.051214236252308115,0.03560545388808837,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0025,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,16.555999999999983,16.95599999999998,20.0,1.0,0.0004861042329861634,0.0001355635826940193,0.001846742022284352,1.0,0.06,20.0,1.0,3.490592585766571e-15,3.75909563980239e-15,3.497239898061384e-15,1.0,0.08,40.0,1.0,0.00018436389903034515,0.00034391449908753087,0.00023068046098982843,1.0,0.08,6.0,1.0,0.0283034062800243,0.05664560356733568,0.0354025401011059,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0026,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,16.755999999999982,17.15599999999998,20.0,1.0,0.02137171342218954,0.0688361283259627,0.037613678437407184,0.85,0.06,20.0,1.0,2.599625710862634e-15,3.75909563980239e-15,2.94687665722797e-15,1.0,0.08,40.0,1.0,0.000171676845397314,0.00033460712800256466,0.00021955515660245097,1.0,0.08,6.0,1.0,0.037735443665888393,0.07284474386105408,0.0489645965723612,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0027,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,16.95599999999998,17.35599999999998,20.0,1.0,0.020896200359523935,0.0688361283259627,0.03756831875186286,0.85,0.06,20.0,1.0,7.5996045182436395e-16,2.7147993244206116e-15,1.3818125948673726e-15,1.0,0.08,40.0,1.0,0.00014474438350033157,0.0003297862866123277,0.00018825199882918932,1.0,0.08,6.0,1.0,0.03367538554647873,0.07284474386105408,0.04569449703532561,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0028,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,17.15599999999998,17.55599999999998,20.0,1.0,1.6580676225947369e-13,4.571898415406402e-13,2.568099907163516e-13,1.0,0.06,20.0,1.0,1.9883308441374847e-19,3.684018546843577e-19,2.39501003674185e-19,1.0,0.08,40.0,1.0,0.00016282861795406358,0.00033432895810187204,0.00020224484037403105,1.0,0.08,6.0,1.0,0.01668693538403686,0.0247964497564666,0.018601940894347337,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0029,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,17.35599999999998,17.75599999999998,20.0,1.0,8.47806673350119e-15,3.415449741210467e-14,1.6213164658762892e-14,1.0,0.06,20.0,1.0,8.567690303692554e-20,3.4515552366304174e-19,1.6384557707024342e-19,1.0,0.08,40.0,1.0,0.00016937885986834946,0.0002991753499697864,0.00021170462759459086,1.0,0.08,7.0,1.0,0.016235326017913748,0.022975670250870148,0.017284132747165448,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0030,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,17.55599999999998,17.955999999999978,20.0,1.0,3.55355475684945e-16,1.1985362197657697e-15,6.158420341250324e-16,1.0,0.06,20.0,1.0,0.0,0.0,0.0,1.0,0.08,40.0,1.0,0.00014581029775354357,0.0002528786116207211,0.00018974461220778,1.0,0.08,7.0,1.0,0.017695472498938943,0.031198371634294432,0.022109511990878253,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0031,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,17.75599999999998,18.155999999999977,20.0,1.0,0.0010118435098121123,0.0005687616253704502,0.0036811259990028647,1.0,0.06,20.0,1.0,3.3076126947000895e-17,2.70721939323168e-17,1.1624176772777599e-16,1.0,0.08,40.0,1.0,0.00016903066088856284,0.00032448992593261917,0.00020735367218592472,1.0,0.08,6.0,1.0,0.020199963192737595,0.03904624212840112,0.02547126971132088,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0032,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,17.955999999999978,18.355999999999977,20.0,1.0,0.042045600978280154,0.1390698046239816,0.07263620816129532,0.7,0.06,20.0,1.0,2.6235852444232466e-15,7.635330412878783e-15,4.0594059101347345e-15,1.0,0.08,40.0,1.0,0.0001828001797214134,0.0003479343119022698,0.00022239967180219018,1.0,0.08,6.0,1.0,0.04736238290548591,0.0924540758886155,0.061964333597969184,0.8333333333333334,0.12
