window_id,run_id,window_start_sec,window_end_sec,wheel_translation_sample_count,wheel_translation_availability_fraction,wheel_translation_error_abs_mean,wheel_translation_error_abs_p90,wheel_translation_error_rmse,wheel_translation_within_tolerance_fraction,wheel_translation_tolerance,wheel_rotation_sample_count,wheel_rotation_availability_fraction,wheel_rotation_error_abs_mean,wheel_rotation_error_abs_p90,wheel_rotation_error_rmse,wheel_rotation_within_tolerance_fraction,wheel_rotation_tolerance,imu_yaw_rate_sample_count,imu_yaw_rate_availability_fraction,imu_yaw_rate_error_abs_mean,imu_yaw_rate_error_abs_p90,imu_yaw_rate_error_rmse,imu_yaw_rate_within_tolerance_fraction,imu_yaw_rate_tolerance,lidar_translation_sample_count,lidar_translation_availability_fraction,lidar_translation_error_abs_mean,lidar_translation_error_abs_p90,lidar_translation_error_rmse,lidar_translation_within_tolerance_fraction,lidar_translation_tolerance
04_external_impact_y12N_t0p25_p2l_v2:0044,04_external_impact_y12N_t0p25_p2l_v2,30.28299999999997,30.682999999999968,20.0,1.0,0.011550632996664067,0.025263281458766003,0.014982988574491783,1.0,0.06,20.0,1.0,0.05721524518099934,0.13377518726014717,0.07614089001167967,0.65,0.08,40.0,1.0,0.05134104211083619,0.12389469051794234,0.08752046463442263,0.775,0.08,6.0,1.0,0.018536748295077416,0.03453770306029888,0.023544038195239807,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0045,04_external_impact_y12N_t0p25_p2l_v2,30.48299999999997,30.882999999999967,20.0,1.0,0.024009963940885542,0.05608880154284749,0.036425069670867324,0.9,0.06,20.0,1.0,0.049793158263815716,0.13445688746140083,0.07391652546833925,0.7,0.08,40.0,1.0,0.05057829196692545,0.12389469051794234,0.08775820462412869,0.775,0.08,6.0,1.0,0.011873327889862529,0.0267949290321276,0.016117506217823353,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0046,04_external_impact_y12N_t0p25_p2l_v2,30.682999999999968,31.082999999999966,20.0,1.0,0.024777508769148297,0.08028957496452307,0.0410715802788254,0.85,0.06,20.0,1.0,0.025625531825505154,0.08084980955722737,0.04687915536143263,0.9,0.08,40.0,1.0,0.019711857228387163,0.06923311871958004,0.03383612393578263,0.975,0.08,6.0,1.0,0.030439956271846483,0.08135054484566376,0.053483336134021106,0.8333333333333334,0.12
04_external_impact_y12N_t0p25_p2l_v2:0047,04_external_impact_y12N_t0p25_p2l_v2,30.882999999999967,31.282999999999966,20.0,1.0,0.009225205365213051,0.033530462841683956,0.023323704413037737,0.95,0.06,20.0,1.0,0.01370390292859706,0.0531960240182483,0.0324104295442537,0.95,0.08,40.0,1.0,0.011845692961483145,0.051839905007307945,0.027192414678594935,0.975,0.08,6.0,1.0,0.03036746499685435,0.08135054484566376,0.05350024578289567,0.8333333333333334,0.12
04_external_impact_y12N_t0p25_p2l_v2:0048,04_external_impact_y12N_t0p25_p2l_v2,31.082999999999966,31.482999999999965,20.0,1.0,1.3720201561890763e-13,3.69700590857776e-13,2.09514600364038e-13,1.0,0.06,20.0,1.0,7.167207168665912e-15,2.1825659966203633e-14,1.3168125337981641e-14,1.0,0.08,40.0,1.0,0.00015379379289903538,0.0003012689024298888,0.00019025395930437436,1.0,0.08,6.0,1.0,0.009389978024625892,0.016412693800987865,0.011122612929466983,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0049,04_external_impact_y12N_t0p25_p2l_v2,31.282999999999966,31.682999999999964,20.0,1.0,0.0018376648699502598,0.0022936138296611873,0.006197690752054606,1.0,0.06,20.0,1.0,2.756084675913091e-05,3.41696418929977e-05,9.30709038631089e-05,1.0,0.08,40.0,1.0,0.00014579386111447648,0.00030258914397951535,0.00018547305272574382,1.0,0.08,7.0,1.0,0.021259985684425452,0.035549410791947844,0.02379092620075916,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0050,04_external_impact_y12N_t0p25_p2l_v2,31.482999999999965,31.882999999999964,20.0,1.0,0.03435148891934707,0.09923516641077165,0.06061899861912674,0.75,0.06,20.0,1.0,0.00038492734664911314,0.0009085920278467313,0.0005385366869139126,1.0,0.08,40.0,1.0,0.00047682192924269895,0.0009334600578564558,0.0008383454002492465,1.0,0.08,7.0,1.0,0.03355824959838989,0.06384357259037259,0.04384259280348464,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0051,04_external_impact_y12N_t0p25_p2l_v2,31.682999999999964,32.08299999999996,20.0,1.0,0.03252978108018216,0.09923516641077165,0.060301344364626315,0.75,0.06,20.0,1.0,0.0004808153815589339,0.0009085920278467313,0.0005584253063598606,1.0,0.08,40.0,1.0,0.0004933272393124977,0.0009334600578564558,0.0008428089699536542,1.0,0.08,6.0,1.0,0.03411287572426498,0.06769609802193298,0.0466680587738606,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0052,04_external_impact_y12N_t0p25_p2l_v2,31.882999999999964,32.282999999999966,20.0,1.0,3.19145379765462e-05,3.191537375102915e-05,3.1914537981448005e-05,1.0,0.06,20.0,1.0,0.0002468916128238037,0.000246900959459459,0.00024689161292568384,1.0,0.08,40.0,1.0,0.00014979471143436213,0.0003394902242332969,0.00018682591626874903,1.0,0.08,6.0,1.0,0.02835257897833392,0.04104817641281308,0.031731326719359715,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0053,04_external_impact_y12N_t0p25_p2l_v2,32.08299999999996,32.48299999999996,20.0,1.0,3.191575418866055e-05,3.1916893610328676e-05,3.191575420000027e-05,1.0,0.06,20.0,1.0,0.0002468793099232726,0.000246888661228825,0.0002468793100252317,1.0,0.08,40.0,1.0,0.00014803956275004484,0.0002661142918252672,0.0001781192724167945,1.0,0.08,6.0,1.0,0.031557403014509516,0.04883890258917084,0.034737422613802194,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0054,04_external_impact_y12N_t0p25_p2l_v2,32.28299999999996,32.68299999999996,20.0,1.0,3.191726898382208e-05,3.191844897195151e-05,3.1917268996326115e-05,1.0,0.06,20.0,1.0,0.0002468670049345993,0.00024687635686799694,0.00024686700503657007,1.0,0.08,40.0,1.0,0.0001476527321485363,0.0002661142918252672,0.00017648489765883374,1.0,0.08,6.0,1.0,0.021632253694469212,0.04365784072443632,0.027701740775235562,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0055,04_external_impact_y12N_t0p25_p2l_v2,32.48299999999996,32.88299999999996,20.0,1.0,3.191882363786369e-05,3.192000895542724e-05,3.19188236505265e-05,1.0,0.06,20.0,1.0,0.00024685469969597907,0.0002468640517020213,0.00024685469979795615,1.0,0.08,40.0,1.0,0.00013579647068030998,0.0002661364189589267,0.00016199022896982995,1.0,0.08,6.0,1.0,0.022288262790536584,0.03852830084168274,0.02579572228137489,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0056,04_external_impact_y12N_t0p25_p2l_v2,32.682999999999964,33.08299999999996,20.0,1.0,3.19203834983045e-05,3.1921569438286836e-05,3.1920383510985894e-05,1.0,0.06,20.0,1.0,0.0002468423944230684,0.00024685174643114934,0.00024684239452505064,1.0,0.08,40.0,1.0,0.00016968671026140834,0.00031748529622100855,0.00020220346243154247,1.0,0.08,6.0,1.0,0.02609657469134749,0.03868773682497881,0.028937143475740976,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0057,04_external_impact_y12N_t0p25_p2l_v2,32.88299999999996,33.28299999999996,20.0,1.0,3.192194392337422e-05,3.1923129840133456e-05,3.192194393605554e-05,1.0,0.06,20.0,1.0,0.0002468300891557603,0.000246839441156351,0.0002468300892577474,1.0,0.08,40.0,1.0,0.00018961925017709963,0.0003525039102226616,0.00021956070233736661,1.0,0.08,6.0,1.0,0.029014210089317326,0.048106463819974576,0.03350708810333842,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0058,04_external_impact_y12N_t0p25_p2l_v2,33.082999999999956,33.482999999999954,20.0,1.0,3.192350429146174e-05,3.1924690097889784e-05,3.192350430414019e-05,1.0,0.06,20.0,1.0,0.0002468177838994924,0.00024682713589125525,0.00024681778400148437,1.0,0.08,40.0,1.0,0.00018950914664451202,0.0003301812021619323,0.00022130976942559804,1.0,0.08,6.0,1.0,0.03074202553991658,0.05121587768667904,0.03574554877543755,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0059,04_external_impact_y12N_t0p25_p2l_v2,33.28299999999996,33.68299999999996,20.0,1.0,3.192506451337729e-05,3.1926250202241045e-05,3.192506452605261e-05,1.0,0.06,20.0,1.0,0.0002468054786552654,0.00024681483063767327,0.00024680547875726236,1.0,0.08,40.0,1.0,0.00016969163629055754,0.0003301812021619323,0.00021066001331795302,1.0,0.08,6.0,1.0,0.021579715358130292,0.0368288641560722,0.02553449049705055,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0060,04_external_impact_y12N_t0p25_p2l_v2,33.48299999999996,33.88299999999996,20.0,1.0,3.192662457996709e-05,3.192781015304291e-05,3.192662459263926e-05,1.0,0.06,20.0,1.0,0.0002467931734232256,0.0002468025253965266,0.00024679317352522726,1.0,0.08,40.0,1.0,0.00015737110512400903,0.00030872025767504787,0.00019018194799467586,1.0,0.08,6.0,1.0,0.021568853613861686,0.04346448889047151,0.0287883130117518,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0061,04_external_impact_y12N_t0p25_p2l_v2,33.68299999999996,34.082999999999956,20.0,1.0,3.192818449443691e-05,3.1929369954952766e-05,3.192818450710607e-05,1.0,0.06,20.0,1.0,0.0002467808682033899,0.00024679022016730413,0.00024678086830539654,1.0,0.08,40.0,1.0,0.00018816461650205174,0.0003572362952102208,0.00022242030140621387,1.0,0.08,6.0,1.0,0.03544989721464739,0.06942555472821195,0.047108334880734425,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0062,04_external_impact_y12N_t0p25_p2l_v2,33.88299999999995,34.28299999999995,20.0,1.0,3.192974425675621e-05,3.193092959958288e-05,3.1929744269422214e-05,1.0,0.06,20.0,1.0,0.0002467685629959897,0.0002467779149504045,0.0002467685630980012,1.0,0.08,40.0,1.0,0.00021258118403360827,0.00038592789545716197,0.00024973728097389957,1.0,0.08,6.0,1.0,0.03173575690442466,0.06942555472821195,0.04293035887152932,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0063,04_external_impact_y12N_t0p25_p2l_v2,34.082999999999956,34.482999999999954,20.0,1.0,3.1931303858878654e-05,3.193248907386037e-05,3.1931303871541404e-05,1.0,0.06,20.0,1.0,0.00024675625780113785,0.0002467656097459775,0.00024675625790315423,1.0,0.08,40.0,1.0,0.00020076754496585006,0.000370675912209111,0.00023598831998804012,1.0,0.08,6.0,1.0,0.017922851308234386,0.043443720358091756,0.026230170077449006,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0064,04_external_impact_y12N_t0p25_p2l_v2,34.28299999999996,34.68299999999996,20.0,1.0,3.193286330255285e-05,3.193404840635683e-05,3.193286331521247e-05,1.0,0.06,20.0,1.0,0.0002467439526188774,0.00024675330455420813,0.0002467439527208986,1.0,0.08,40.0,1.0,0.00018226738853766578,0.00032955180332126837,0.00021508184167166202,1.0,0.08,6.0,1.0,0.020584584493189836,0.05079023900288894,0.029910242064299267,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0065,04_external_impact_y12N_t0p25_p2l_v2,34.482999999999954,34.88299999999995,20.0,1.0,3.193442259258328e-05,3.193560757444036e-05,3.1934422605239793e-05,1.0,0.06,20.0,1.0,0.00024673164744938857,0.00024674099937487,0.0002467316475514147,1.0,0.08,40.0,1.0,0.0001408999447864333,0.00027061279819849975,0.00017395446960291914,1.0,0.08,6.0,1.0,0.01910697249558042,0.04127169876367051,0.025226042925663866,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0066,04_external_impact_y12N_t0p25_p2l_v2,34.68299999999995,35.08299999999995,20.0,1.0,3.1935981728037356e-05,3.193716659735668e-05,3.193598174069073e-05,1.0,0.06,20.0,1.0,0.0002467193422928067,0.0002467286942084721,0.00024671934239483775,1.0,0.08,40.0,1.0,0.00012639833989445086,0.00026179748833338927,0.0001678134008632145,1.0,0.08,6.0,1.0,0.028863229080009947,0.05079023400620787,0.03490095737010439,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0067,04_external_impact_y12N_t0p25_p2l_v2,34.88299999999995,35.28299999999995,20.0,1.0,3.193754070921762e-05,3.193872545810828e-05,3.1937540721867885e-05,1.0,0.06,20.0,1.0,0.000246707037149256,0.0002467163890549357,0.0002467070372512918,1.0,0.08,40.0,1.0,0.00016435603919999207,0.0003587013177649704,0.00021665609333445846,1.0,0.08,6.0,1.0,0.0252151452820478,0.04940460246380725,0.03282791634078827,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0068,04_external_impact_y12N_t0p25_p2l_v2,35.082999999999956,35.482999999999954,20.0,1.0,0.000649085730960916,0.000352632166298376,0.00223612422497704,1.0,0.06,20.0,1.0,0.001085088763365881,0.0004265482098061234,0.0034432311621934875,1.0,0.08,40.0,1.0,0.0008286402718267725,0.0006530985310266808,0.002863962419732849,1.0,0.08,6.0,1.0,0.015301460142948614,0.038107533488838885,0.024385775673044886,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0069,04_external_impact_y12N_t0p25_p2l_v2,35.28299999999995,35.68299999999995,20.0,1.0,0.011242444189441422,0.034603516822242435,0.019260824597409253,1.0,0.06,20.0,1.0,0.04008299750426394,0.11198128073138892,0.06673674080662209,0.85,0.08,40.0,1.0,0.027263017014413544,0.09470920754440053,0.046273571794871786,0.875,0.08,6.0,1.0,0.03146262669680853,0.06941372710498164,0.04323175235863238,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0070,04_external_impact_y12N_t0p25_p2l_v2,35.48299999999995,35.882999999999946,20.0,1.0,0.011110994697750742,0.034603516822242435,0.019144040493922473,1.0,0.06,20.0,1.0,0.051961766863331406,0.11198128073138892,0.0690794419710859,0.85,0.08,40.0,1.0,0.026745997224498518,0.09470920754440053,0.04618643747534246,0.875,0.08,6.0,1.0,0.03250374506032316,0.057024726737363834,0.04005858914629946,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0071,04_external_impact_y12N_t0p25_p2l_v2,35.68299999999995,36.08299999999995,20.0,1.0,0.0005832071825096874,0.0011258814616196351,0.0007343171478926959,1.0,0.06,20.0,1.0,0.02781811379466903,0.030773387004089346,0.02791261631341469,1.0,0.08,40.0,1.0,0.0004018192180358815,0.0007085853622201434,0.00047812050479805786,1.0,0.08,6.0,1.0,0.02102255178195904,0.026441247870783155,0.021478061084830826,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0072,04_external_impact_y12N_t0p25_p2l_v2,35.88299999999995,36.28299999999995,20.0,1.0,0.00012896960830835886,0.00024068622855426012,0.00017046157633820815,1.0,0.06,20.0,1.0,0.030371956519688863,0.030790625352149565,0.030382298477444912,1.0,0.08,40.0,1.0,0.00027317963203702804,0.000683733949352644,0.00037584921864630417,1.0,0.08,6.0,1.0,0.01716655029625988,0.023195817624986875,0.01800545844627245,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0073,04_external_impact_y12N_t0p25_p2l_v2,36.08299999999995,36.48299999999995,20.0,1.0,9.58391494217295e-05,9.735526060755117e-05,9.58458193863605e-05,1.0,0.06,20.0,1.0,0.030792029859692448,0.03079691563122139,0.030792030099719,1.0,0.08,40.0,1.0,0.00016679604003566189,0.0004730211013851293,0.00022985154864284594,1.0,0.08,6.0,1.0,0.014230350737229877,0.02195248648998073,0.0162370669601451,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0074,04_external_impact_y12N_t0p25_p2l_v2,36.282999999999944,36.68299999999994,20.0,1.0,9.790458559455622e-05,9.957948791913251e-05,9.79125894197602e-05,1.0,0.06,20.0,1.0,0.030797974073875856,0.030801771837908453,0.03079797422226608,1.0,0.08,40.0,1.0,0.0001567120891622295,0.0003792908473766899,0.00021368345886048479,1.0,0.08,6.0,1.0,0.016864295796364503,0.026289652543405442,0.019148940776383214,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0075,04_external_impact_y12N_t0p25_p2l_v2,36.48299999999995,36.882999999999946,20.0,1.0,0.00010017590841447932,0.00010200277165033356,0.0001001852488134223,1.0,0.06,20.0,1.0,0.030802479923470315,0.0308051742909982,0.030802480001391457,1.0,0.08,40.0,1.0,0.0001570282768374967,0.000333961362431956,0.00019814482039577294,1.0,0.08,6.0,1.0,0.01991145642672561,0.02618848237446396,0.020667967621543746,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0076,04_external_impact_y12N_t0p25_p2l_v2,36.68299999999995,37.08299999999995,20.0,1.0,0.00010636865013387425,0.00010381225513255987,0.0001144058573835577,1.0,0.06,20.0,1.0,0.030653677864359463,0.030806511970943317,0.03065671829929668,1.0,0.08,40.0,1.0,0.00025204768716788063,0.000417737431937243,0.0004117013925263951,1.0,0.08,6.0,1.0,0.021482767813365874,0.028977508140727165,0.02254834337100753,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0077,04_external_impact_y12N_t0p25_p2l_v2,36.882999999999946,37.282999999999944,20.0,1.0,0.0016705674250211313,0.004984474141890855,0.0026161304765482184,1.0,0.06,20.0,1.0,0.02282426108131589,0.030806511970943317,0.024812157212598107,1.0,0.08,40.0,1.0,0.0009397818005878689,0.0026359103242909417,0.0014177253582002421,1.0,0.08,6.0,1.0,0.026995684189807592,0.039293124171138616,0.02929132555836444,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0078,04_external_impact_y12N_t0p25_p2l_v2,37.08299999999994,37.48299999999994,20.0,1.0,0.004952647044739604,0.006922088476122287,0.005399105901435547,1.0,0.06,20.0,1.0,0.08048247456648226,0.22981457322024934,0.13507476930364434,0.7,0.08,40.0,1.0,0.052761482321533645,0.18365091415142995,0.0935440985106373,0.725,0.08,6.0,1.0,0.025941347573503113,0.039293124171138616,0.02835047777609056,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0079,04_external_impact_y12N_t0p25_p2l_v2,37.282999999999944,37.68299999999994,20.0,1.0,0.006578643705588921,0.006922088476122287,0.006583061617511491,1.0,0.06,20.0,1.0,0.07686992476539305,0.22981457322024934,0.13516561369347624,0.7,0.08,40.0,1.0,0.057465265711087565,0.18365091415142995,0.09525496651430254,0.7,0.08,6.0,1.0,0.02452090841247337,0.04143017529694713,0.02842937408692306,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0080,04_external_impact_y12N_t0p25_p2l_v2,37.48299999999995,37.882999999999946,20.0,1.0,0.006549830672050286,0.006618024452280369,0.006551404413187321,1.0,0.06,20.0,1.0,0.0042425508444062674,0.0037659763042139508,0.013227723475796767,1.0,0.08,40.0,1.0,0.0055365944520322325,0.010866729682608376,0.018024442378422705,0.975,0.08,6.0,1.0,0.027375497720504748,0.044470226784815076,0.03171098278772868,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0081,04_external_impact_y12N_t0p25_p2l_v2,37.68299999999994,38.08299999999994,20.0,1.0,0.006618060214442262,0.00661825746572704,0.006618060216874934,1.0,0.06,20.0,1.0,0.0005515643679183335,0.0005716062136646438,0.0005517712181783823,1.0,0.08,40.0,1.0,0.00015789760912460343,0.00025940199338894687,0.00018270553658806504,1.0,0.08,6.0,1.0,0.01765986710692188,0.03569053631575887,0.022361847736921257,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0082,04_external_impact_y12N_t0p25_p2l_v2,37.88299999999994,38.28299999999994,20.0,1.0,0.006618228052499539,0.006618272932596781,0.0066182280526478265,1.0,0.06,20.0,1.0,0.0005259302275475997,0.0005451278542596194,0.0005261288386990764,1.0,0.08,40.0,1.0,0.0001620579290821933,0.0002540934508677484,0.0001828747132542289,1.0,0.08,7.0,1.0,0.026363767913344067,0.052248230387810526,0.032469098449112166,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0083,04_external_impact_y12N_t0p25_p2l_v2,38.08299999999994,38.48299999999994,20.0,1.0,0.006618124811075344,0.006618272932596781,0.006618124812629219,1.0,0.06,20.0,1.0,0.0005014887381178945,0.0005197480848009528,0.0005016767206771976,1.0,0.08,40.0,1.0,0.00014119342790558793,0.00023389449152618207,0.00016508441463935686,1.0,0.08,7.0,1.0,0.025291205812870553,0.052248230387810526,0.032001877204082936,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0084,04_external_impact_y12N_t0p25_p2l_v2,38.282999999999944,38.68299999999994,20.0,1.0,0.006617751053609185,0.006618104571392727,0.0066177510602291045,1.0,0.06,20.0,1.0,0.0004783596177055788,0.0004955912627277737,0.0004785346690334053,1.0,0.08,40.0,1.0,0.00015440705257007136,0.00028338754498846155,0.0001894665991402827,1.0,0.08,6.0,1.0,0.0203358713343226,0.04057524942763376,0.027393773186676032,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0085,04_external_impact_y12N_t0p25_p2l_v2,38.48299999999994,38.88299999999994,20.0,1.0,0.006617108667434056,0.006617665755245092,0.006617108682680313,1.0,0.06,20.0,1.0,0.0004566561105191186,0.00047277569410267284,0.0004568161016864701,1.0,0.08,40.0,1.0,0.0001669911930609655,0.00030781374643209516,0.00019663457390119154,1.0,0.08,6.0,1.0,0.0278928201962733,0.04950663751557515,0.03265762641079717,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0086,04_external_impact_y12N_t0p25_p2l_v2,38.682999999999936,39.082999999999934,20.0,1.0,0.006616200853807995,0.0066169587418802,0.006616200881071994,1.0,0.06,20.0,1.0,0.00043648444289897114,0.00045141307942623274,0.0004366275189373148,1.0,0.08,40.0,1.0,0.00015085902582640253,0.000245923963361594,0.00017127117664559376,1.0,0.08,6.0,1.0,0.016261952544671516,0.030031422310480074,0.02024706106252819,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0087,04_external_impact_y12N_t0p25_p2l_v2,38.88299999999994,39.28299999999994,20.0,1.0,0.013856373317498106,0.03982091227202363,0.020431738985296693,1.0,0.06,20.0,1.0,0.013359317625609591,0.0460102374964483,0.03410904254941952,0.95,0.08,40.0,1.0,0.011684318549454857,0.04480901242403903,0.030747453480469304,0.95,0.08,6.0,1.0,0.01671086176992104,0.039740333222646605,0.02764191400332687,1.0,0.12
04_external_impact_y12N_t0p25_p2l_v2:0088,04_external_impact_y12N_t0p25_p2l_v2,39.08299999999994,39.48299999999994,20.0,1.0,0.01941396434561738,0.052318582813373336,0.029395016924649246,0.95,0.06,20.0,1.0,0.03694177798862496,0.12341820463847422,0.06488552128871297,0.8,0.08,40.0,1.0,0.030935391068234657,0.10235443080695371,0.052200490273738305,0.85,0.08,6.0,1.0,0.022832635869881643,0.04509671832306633,0.03111431628755066,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0000,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,19.316,19.715999999999998,20.0,1.0,2.6474340497854854e-05,2.6474340498405802e-05,2.6474340497854854e-05,1.0,0.06,20.0,1.0,1.4558844387742023e-15,1.6000292121743437e-15,1.4598957976843685e-15,1.0,0.08,40.0,1.0,0.00017086478248275975,0.0003230593630992663,0.00020886591002307504,1.0,0.08,6.0,1.0,0.01726343496448544,0.04453361698098779,0.026504413757322442,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0001,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,19.516,19.915999999999997,20.0,1.0,2.647434049762448e-05,2.6474340498405802e-05,2.647434049762448e-05,1.0,0.06,20.0,1.0,1.6640913198040228e-15,1.852208705353267e-15,1.6693965100722852e-15,1.0,0.08,40.0,1.0,0.00016434798413970028,0.000324634192177828,0.00020537558487098573,1.0,0.08,6.0,1.0,0.016879911375598532,0.035553000265263424,0.024196561163573105,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0002,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,19.715999999999998,20.115999999999996,20.0,1.0,2.64743404974746e-05,2.6474340498405802e-05,2.64743404974746e-05,1.0,0.06,20.0,1.0,1.9115109137932708e-15,2.113425649703937e-15,1.917783900704789e-15,1.0,0.08,40.0,1.0,0.0001578419299645305,0.0003416702970120277,0.00020062100643475987,1.0,0.08,6.0,1.0,0.017849064469554848,0.025699256768904583,0.019408404833575248,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0003,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,19.915999999999997,20.315999999999995,20.0,1.0,2.6474340498129635e-05,2.6474340498405802e-05,2.6474340498129635e-05,1.0,0.06,20.0,1.0,2.1939466382008862e-15,2.4304865800933033e-15,2.2007358523655145e-15,1.0,0.08,40.0,1.0,0.00017171077469342586,0.00034101500667526154,0.0002161964315964704,1.0,0.08,6.0,1.0,0.03200272199573363,0.05453260053878624,0.036618365794239736,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0004,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,20.115999999999996,20.515999999999995,20.0,1.0,2.6474340498211513e-05,2.6474340498405802e-05,2.6474340498211513e-05,1.0,0.06,20.0,1.0,2.5223018822202988e-15,2.7978258534056323e-15,2.5306886178865667e-15,1.0,0.08,40.0,1.0,0.00014880029662394393,0.00030356291016776077,0.00019103930344692243,1.0,0.08,6.0,1.0,0.030601136082378882,0.05453260053878624,0.036126180296947336,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0005,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,20.315999999999995,20.715999999999994,20.0,1.0,2.6474340497556482e-05,2.6474340498330863e-05,2.6474340497556482e-05,1.0,0.06,20.0,1.0,2.8948660970551676e-15,3.1953361758418233e-15,2.9035041986305497e-15,1.0,0.08,40.0,1.0,0.00014349288248080393,0.00030854460428497265,0.00018196969566700496,1.0,0.08,6.0,1.0,0.023168851547022102,0.03815500666509036,0.02622334886116997,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0006,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,20.515999999999995,20.915999999999993,20.0,1.0,2.647434049775771e-05,2.6474340498405802e-05,2.647434049775771e-05,1.0,0.06,20.0,1.0,3.3163003655302335e-15,3.667901650484001e-15,3.3266664709913567e-15,1.0,0.08,40.0,1.0,0.00014373134619927717,0.00028832715841699193,0.00018075262662921513,1.0,0.08,6.0,1.0,0.01877236731963974,0.034376387818091325,0.02296613348634197,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0007,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,20.715999999999994,21.115999999999993,20.0,1.0,2.647434049762587e-05,2.6474340498405802e-05,2.647434049762587e-05,1.0,0.06,20.0,1.0,3.802009380628302e-15,4.201647487644294e-15,3.8136239460914655e-15,1.0,0.08,40.0,1.0,0.00014888738210465315,0.00028700439578206087,0.0001872251057154739,1.0,0.08,6.0,1.0,0.011290903828178997,0.02259570032110135,0.014426274408418358,1.0,0.12
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0008,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,20.915999999999993,21.315999999999992,20.0,1.0,2.6474340497560646e-05,2.6474340498330863e-05,2.6474340497560646e-05,1.0,0.06,20.0,1.0,4.362547227158544e-15,4.827184805930209e-15,4.376403625994391e-15,1.0,0.08,40.0,1.0,0.00016448225083354678,0.0003425745345856927,0.000200585331339505,1.0,0.08,6.0,1.0,0.02894891698308057,0.06113905079643368,0.03823131773185078,1.0,0.12
