window_id,run_id,window_start_sec,window_end_sec,wheel_lidar_vx_residual_mean,wheel_lidar_vx_residual_abs_mean,wheel_lidar_vx_residual_abs_max,wheel_lidar_vx_residual_std,wheel_lidar_vx_residual_persistence,wheel_lidar_vx_normalized_residual_mean,wheel_lidar_vx_normalized_residual_abs_mean,wheel_lidar_vx_normalized_residual_abs_max,wheel_lidar_vx_normalized_residual_std,wheel_lidar_vx_normalized_residual_persistence,wheel_imu_yaw_residual_mean,wheel_imu_yaw_residual_abs_mean,wheel_imu_yaw_residual_abs_max,wheel_imu_yaw_residual_std,wheel_imu_yaw_residual_persistence,wheel_lidar_yaw_residual_mean,wheel_lidar_yaw_residual_abs_mean,wheel_lidar_yaw_residual_abs_max,wheel_lidar_yaw_residual_std,wheel_lidar_yaw_residual_persistence,imu_lidar_yaw_residual_mean,imu_lidar_yaw_residual_abs_mean,imu_lidar_yaw_residual_abs_max,imu_lidar_yaw_residual_std,imu_lidar_yaw_residual_persistence,wheel_vx_abs_mean,wheel_yaw_rate_abs_mean,imu_yaw_rate_abs_mean,lidar_vx_abs_mean,lidar_yaw_rate_abs_mean,imu_horizontal_accel_rms,imu_horizontal_accel_std,imu_horizontal_accel_mad,imu_roll_pitch_gyro_energy,icp_valid_fraction,icp_rmse_mean,icp_rmse_max,icp_rmse_std,icp_inlier_ratio_mean,icp_inlier_ratio_min,icp_inlier_ratio_std,icp_observability_mean,icp_observability_min,icp_observability_std,wheel_translation_reliable,wheel_rotation_reliable,imu_yaw_rate_reliable,lidar_translation_reliable
04_external_impact_y12N_t0p25:0039,04_external_impact_y12N_t0p25,35.72499999999997,36.12499999999997,0.2707380021373023,0.2707380021373023,0.28961678727738105,0.00932508424022866,1.0,2.004896345699545,2.004896345699545,2.441370106394629,0.21358792433797116,0.0,0.00023822375528946877,0.00025645335669642556,0.0005122589000428042,0.00016713059783637194,0.0,-0.0005249132266017966,0.0005611454836238098,0.0009526417190740538,0.0003793388722917892,0.0,-0.0007216124493721127,0.0007216124493721127,0.0012252108203432248,0.0003866737253248072,0.0,0.2999999999913072,2.0951901182669614e-11,0.00022195175905785207,0.02926199785400492,0.0005611454696558757,0.013429744517621993,0.006293376617827381,0.003222481931257254,7.617195100090432e-08,1.0,0.008344976079115713,0.009269911701844815,0.0006803635849824443,0.9231481481481483,0.9,0.01881703836379774,0.474100496132474,0.45437225596970104,0.01807651458047713,1,1,1,0
04_external_impact_y12N_t0p25:0040,04_external_impact_y12N_t0p25,35.92499999999997,36.32499999999997,0.27403977395793166,0.27403977395793166,0.28961678727738105,0.009380979890176078,1.0,2.1064159795551665,2.1064159795551665,2.441370106394629,0.15544768036440046,0.0,0.00029293749246171426,0.00030619512879782857,0.000633088030198204,0.000192815247025723,0.0,-0.0006808215659301533,0.0007779998816633882,0.0014535188225679003,0.0005407900991427555,0.0,-0.0009724338193652736,0.0009724338193652736,0.0018725555390213344,0.0005977315943503695,0.0,0.2999999999913072,2.0951901182669614e-11,0.00028097609230495085,0.02596022603337557,0.0007779998676954539,0.014674702096127286,0.007823059394840412,0.003663091604204579,8.264481225960377e-08,1.0,0.007957028207504808,0.008639594944482777,0.0005131866190041987,0.9222222222222224,0.9,0.011564811108145187,0.4450671974008085,0.42199122307933423,0.015160070554421048,1,1,1,0
04_external_impact_y12N_t0p25:0041,04_external_impact_y12N_t0p25,36.12499999999997,36.52499999999997,0.27327255110770377,0.27327255110770377,0.28312592871956094,0.006898056038040477,1.0,2.053272157733265,2.053272157733265,2.1738248553281028,0.09161261862523133,0.0,0.00032677363229552836,0.00033281683555065557,0.0006902714509449604,0.00020984029735588965,0.0,-0.0006432132037353411,0.0007709167207638912,0.0014535188225679003,0.0006248664585581173,0.0,-0.0009438125874026753,0.0009438125874026753,0.0018725555390213344,0.0006498294799285808,0.0,0.2999999999913072,2.0951901182669614e-11,0.0003046308400727286,0.026727448883603473,0.0007709167137799241,0.014832059549752592,0.008096044455850389,0.00598845842016782,6.78052095459593e-08,1.0,0.008158193212293751,0.009003482400236653,0.0005038667041558124,0.9296296296296297,0.9222222222222223,0.006141897759917385,0.4253665232305343,0.40731212947632145,0.010014575982596382,1,1,1,0
04_external_impact_y12N_t0p25:0042,04_external_impact_y12N_t0p25,36.324999999999974,36.72499999999997,0.2759436927935826,0.2759436927935826,0.2834267665460476,0.004384293833278647,1.0,2.101724533279262,2.101724533279262,2.306184973286284,0.12529493143017634,0.0,0.00031794721432740897,0.0003239904175825362,0.0006902714509449604,0.0002078780676731244,0.0,-0.0007533981305136538,0.000783923331808969,0.0013469501706049529,0.0005737035967105236,0.0,-0.0009518009118384754,0.0009518009118384754,0.0015761616455244065,0.0005125821378837665,0.0,0.2999999999913072,2.0951901182669614e-11,0.00031300671028675704,0.02405630719772457,0.0007839233178410348,0.014323905710015863,0.007565924518375236,0.006452666073259774,7.906283432740447e-08,1.0,0.008038088531350294,0.009003482400236653,0.0004813976168482454,0.9333333333333335,0.9222222222222223,0.009622504486493728,0.4144146913977396,0.3988432660277439,0.00979476238452165,1,1,1,0
04_external_impact_y12N_t0p25:0043,04_external_impact_y12N_t0p25,36.52499999999997,36.92499999999997,0.25455339842812774,0.25455339842812774,0.2834267665460476,0.03664857731613548,1.0,1.9018822548976368,1.9018822548976368,2.306184973286284,0.517645884137165,0.0,0.02493061431580316,0.024935993960524656,0.25111508552383205,0.062230770312911896,0.1,0.07516821744210662,0.07648578523929378,0.3446047869539459,0.12717097979605396,0.3333333333333333,0.05166109899865238,0.0533957651383822,0.31517059241110373,0.11784674939056038,0.16666666666666666,0.2717999999969034,0.08224999999102309,0.05507394878946191,0.01914660156893485,0.0015758562343919462,1.1840885451354044,1.1259787889316215,0.00725140092689884,8.98269803291092e-08,1.0,0.008904411579282338,0.014968728493222573,0.002725536492968708,0.9148148148148149,0.8333333333333334,0.03844544350375312,0.39877218477340376,0.38502856924796913,0.011967328249713884,1,0,1,0
04_external_impact_y12N_t0p25:0044,04_external_impact_y12N_t0p25,36.724999999999966,37.124999999999964,0.20772701828900664,0.20772701828900664,0.2776916356097092,0.04023187879711878,1.0,1.1500746502137777,1.1500746502137777,2.183543900098152,0.6730475318597393,0.0,0.03690335657929891,0.036908736224020404,0.25111508552383205,0.05853849199077059,0.1,0.24739861019186604,0.24783449359056034,0.3456265712067423,0.14014679136053093,0.8333333333333334,0.21187025735169093,0.21249952857477294,0.3224733205998699,0.15049875967321077,0.6666666666666666,0.21179999999810906,0.2572499999490987,0.2177416772383959,0.01379090012019221,0.004345463463659966,1.1848167080697283,1.118708717333919,0.018608124134990668,6.386975271505577e-08,1.0,0.014141665471010043,0.018882346807039544,0.004863994556062536,0.8185185185185185,0.7277777777777777,0.08263078339749298,0.3887724561431665,0.38241955481199214,0.005180992888509765,1,0,1,0
04_external_impact_y12N_t0p25:0045,04_external_impact_y12N_t0p25,36.92499999999997,37.32499999999997,0.18125321371307512,0.18125321371307512,0.20345375522651035,0.01105525056856675,1.0,0.6325812038502019,0.6325812038502019,0.7005200242280588,0.036183642858087894,0.0,0.02581449637276988,0.02581449637276988,0.030914112018637308,0.002568926400899373,0.0,0.3434813225997934,0.3434813225997934,0.3456265712067423,0.001399299726715886,1.0,0.3176183665927957,0.3176183665927957,0.3224733205998699,0.002785603106278095,1.0,0.17999999999373628,0.3499999999370119,0.32423048317502434,0.008656109759545809,0.006518677337226028,0.06574344746710438,0.013511175186178934,0.009269695050223327,5.4423374931619746e-08,1.0,0.018627968690777447,0.019222785479121537,0.0006444271039767843,0.7398148148148148,0.7222222222222222,0.01484372179803833,0.40394359274799024,0.38241955481199214,0.017369862862347853,1,1,1,0
04_external_impact_y12N_t0p25:0046,04_external_impact_y12N_t0p25,37.12499999999997,37.52499999999997,0.18758206027376156,0.18758206027376156,0.21373203414917108,0.014233088359919642,1.0,0.6440714952903721,0.6440714952903721,0.7552751566363811,0.060311371035503915,0.0,0.02909116920927445,0.02909116920927445,0.031069083192275082,0.00248981002167974,0.0,0.3440983595293768,0.3440983595293768,0.3461061878699895,0.0013568618161691776,1.0,0.31495321243454405,0.31495321243454405,0.31799518340736693,0.002103210478979424,1.0,0.1799999999938784,0.349999999936283,0.3210148321042984,0.011730544672396771,0.005901640406883456,0.06690326028070526,0.012166234798727029,0.007787412266055227,7.10420417475506e-08,1.0,0.018992896327268825,0.02036642855166717,0.0010476518336507566,0.737037037037037,0.7166666666666667,0.01776233897523228,0.42355977180745635,0.4027833158682298,0.013002633705742093,1,1,1,0
04_external_impact_y12N_t0p25:0047,04_external_impact_y12N_t0p25,37.32499999999997,37.724999999999966,0.18688814855834565,0.18688814855834565,0.21373203414917108,0.015773926994693894,1.0,0.6254124411447791,0.6254124411447791,0.7552751566363811,0.0780920453027692,0.0,0.03076906803145909,0.03076906803145909,0.03108705151983565,0.00018035190940889648,0.0,0.34463508882034083,0.34463508882034083,0.3461061878699895,0.0011551729595942353,1.0,0.31383293694292735,0.31383293694292735,0.31530505620788024,0.0011435729169507348,1.0,0.17999999999410043,0.34999999993514447,0.3192154634525969,0.013865446637432721,0.0053649111147884765,0.061771289148537044,0.009673068747280767,0.008870953293977371,7.548264963544127e-08,1.0,0.019572368707466436,0.02118665908492231,0.0013035489891988332,0.7407407407407408,0.7166666666666667,0.014581496062984823,0.44431467350512927,0.4105695421878205,0.021246861355106495,1,1,1,0
04_external_impact_y12N_t0p25:0048,04_external_impact_y12N_t0p25,37.52499999999996,37.92499999999996,0.18031996731183098,0.18031996731183098,0.1892123432253566,0.009597457767277166,1.0,0.5518134607519544,0.5518134607519544,0.6170535969411807,0.05513936163535275,0.0,0.030788832455309834,0.030788832455309834,0.03136802680637024,0.00023620765850359282,0.0,0.3476150918392744,0.3476150918392744,0.3524504086840103,0.003294443302712789,1.0,0.3167564401881255,0.3167564401881255,0.32152350096067106,0.0032149748176562285,1.0,0.17999999999429583,0.3499999999341424,0.3192028806198482,0.00892091858826783,0.0032164720666623607,0.061476079501132215,0.010260838095769073,0.006128253746707991,5.5103266898713266e-08,1.0,0.02145012604544497,0.02357803920109847,0.0016143163898012349,0.7509259259259259,0.7388888888888889,0.008735167714867195,0.4719444898686964,0.43864342111179727,0.021774145602845005,1,1,1,0
04_external_impact_y12N_t0p25:0049,04_external_impact_y12N_t0p25,37.724999999999966,38.124999999999964,0.1985139701959331,0.1985139701959331,0.230462889807295,0.022848383483777202,1.0,0.581106682614652,0.581106682614652,0.6894791567038657,0.073565082406372,0.0,0.030819571880653686,0.030819571880653686,0.03136802680637024,0.000214104932134787,0.0,0.35224188382153154,0.35224188382153154,0.3557712518788204,0.002184807939028545,1.0,0.32136377761550405,0.32136377761550405,0.32517925258850255,0.002299157641504417,1.0,0.1799999999945623,0.3499999999335958,0.3191686554740515,0.022323411677164482,0.0023002667952581306,0.06041149042114614,0.008892330894931112,0.005982347102575808,6.692128767876678e-08,1.0,0.02236224766484013,0.02357803920109847,0.0009940228795206497,0.7555555555555555,0.7388888888888889,0.008486251286955253,0.4939808002615873,0.45536789554025453,0.0184538737754596,1,1,1,0
04_external_impact_y12N_t0p25:0050,04_external_impact_y12N_t0p25,37.92499999999997,38.32499999999997,0.2090738432470258,0.2090738432470258,0.230462889807295,0.015856846405965512,1.0,0.5872397890820172,0.5872397890820172,0.6894791567038657,0.06161180336024791,0.0,0.030830809316100983,0.030830809316100983,0.03117534194279903,0.00016603720638386107,0.0,0.35425689171202274,0.35425689171202274,0.3563747225308132,0.0016873909133587068,1.0,0.3234342682188533,0.3234342682188533,0.32560450446969424,0.001783306098561757,1.0,0.17999999999482874,0.34999999993314024,0.3191632896402478,0.029073843252225177,0.004256891778783732,0.05992920481122221,0.011312286587882681,0.005005433177725026,8.799921413173659e-08,1.0,0.023371441304917376,0.025100197270149976,0.0015221995818421635,0.7703703703703703,0.7388888888888889,0.019685455208767872,0.5216146805997112,0.4973162715199585,0.02512110974747563,1,1,1,0
04_external_impact_y12N_t0p25:0051,04_external_impact_y12N_t0p25,38.124999999999964,38.52499999999996,0.19237277034289946,0.19237277034289946,0.20906129084709316,0.01436472888367774,1.0,0.505637086170577,0.505637086170577,0.5450283238017269,0.04098130902359282,0.0,0.027958242357733233,0.027958242357733233,0.03117534194279903,0.005515967656569857,0.0,0.35631715431490996,0.35631715431490996,0.3588835607823718,0.0017913464298395557,1.0,0.32731614448996427,0.32731614448996427,0.3374571151109728,0.004866844188533815,1.0,0.17999999999491867,0.3499999999351272,0.321805582559341,0.017138838719510403,0.006317154380420328,0.05671494808546825,0.016418186796440495,0.010430953609920291,8.313974005619439e-08,1.0,0.024934623199789046,0.026578029383000225,0.0011412242340501546,0.7796296296296297,0.7666666666666667,0.011415581486979577,0.5692213298747516,0.5153482315664759,0.03747610200694282,1,1,1,0
04_external_impact_y12N_t0p25:0052,04_external_impact_y12N_t0p25,38.32499999999996,38.72499999999996,0.17862888926054762,0.17862888926054762,0.19947844155421085,0.00948110539384457,1.0,0.47641654585175625,0.47641654585175625,0.5756734193569933,0.058351136036383415,0.0,-0.014458512563697507,0.0409060393139012,0.3523272378650363,0.08795033202347137,0.1,0.2460461911983622,0.35058830263028423,0.3588835607823718,0.25029379035197086,1.0,0.2635308051766973,0.3036606277006098,0.3592161729626212,0.17208651159200397,1.0,0.17999999999452232,0.3394999999150363,0.3184033033466792,0.007863924587320993,0.00746285785242115,0.9226470296204163,0.8571048134756944,0.014742458511588799,7.908336804540298e-08,1.0,0.024850509054259572,0.02900617404785798,0.002924464716819292,0.7685185185185186,0.7388888888888889,0.01458149606298482,0.6230910289053607,0.5860760282354315,0.027378866624816554,1,0,0,0
04_external_impact_y12N_t0p25:0053,04_external_impact_y12N_t0p25,38.52499999999996,38.92499999999996,0.10758656719993569,0.10782064677188574,0.1770552266219515,0.0735465121999673,0.6666666666666666,0.2926004540019821,0.2932218255797517,0.5756734193569933,0.20758032468098242,0.0,-0.02663360984148272,0.02873094203611598,0.3523272378650363,0.08306050815808931,0.1,-0.11027980444635181,0.34908318642422115,0.35837240194098874,0.3315932512938641,1.0,-0.07961661420341619,0.3161463592708154,0.3592161729626212,0.3182507319195675,1.0,0.1799999999933799,0.3394999999224776,0.3314182727370552,0.07241343279374031,0.0059577416388112495,0.9232307984151147,0.8539718304690326,0.012416107617734422,7.500832625754574e-08,1.0,0.024761625848146434,0.02900617404785798,0.0028626349821673706,0.7416666666666667,0.7,0.028282452498706062,0.6438557185561196,0.6214006831532229,0.01147907332121839,1,0,0,0
04_external_impact_y12N_t0p25:0054,04_external_impact_y12N_t0p25,38.724999999999966,39.124999999999964,0.04844596498837753,0.048680044560327596,0.09380429289327892,0.029858348611385532,0.16666666666666666,0.12016379814434157,0.12078516972211113,0.26229658491869756,0.08217750899133096,0.0,0.0006133998134717628,0.0006133998134717628,0.0010421822755345422,0.00023498821898469043,0.0,-0.3532219786440112,0.3532219786440112,0.35703451945480896,0.0023626273075571334,1.0,-0.353842713186044,0.353842713186044,0.3579190203529621,0.00252269770614917,1.0,0.17999999999262606,0.349999999951701,0.3504978359620665,0.13155403500435459,0.0032219786928122784,0.06786137347164817,0.013425633392399982,0.006534997242122812,9.365621546154452e-08,1.0,0.026812716137044154,0.03152306348615756,0.0026017532026711867,0.7342592592592592,0.7,0.021852636520751777,0.6160208563854559,0.5702344209307123,0.032440867412094,1,1,1,1
04_external_impact_y12N_t0p25:0055,04_external_impact_y12N_t0p25,38.92499999999996,39.32499999999996,0.06556254612008112,0.06556254612008112,0.08247673688108169,0.011206373428283189,0.16666666666666666,0.16421867315241656,0.16421867315241656,0.2251755106944949,0.04080326075927312,0.0,0.0005262189935250572,0.0005262189935250572,0.0008394425795203442,0.0001813594801702976,0.0,-0.3482059753449615,0.3482059753449615,0.35229646658733976,0.0035467312902855313,1.0,-0.34869887830942553,0.34869887830942553,0.3528307402190397,0.0034860050457760855,1.0,0.17999999999266936,0.34999999995006686,0.3505243218291884,0.11443745387259137,0.0034171025035532212,0.06502336266850595,0.008375131759336633,0.004932450992485699,9.751644976155315e-08,1.0,0.026731951414955133,0.03152306348615756,0.00252338969888948,0.7509259259259259,0.7333333333333333,0.012593954174755053,0.563196075189853,0.5141779257618972,0.0349256416264449,1,1,1,1
04_external_impact_y12N_t0p25:0056,04_external_impact_y12N_t0p25,39.12499999999996,39.524999999999956,0.07313999141314666,0.07313999141314666,0.08247673688108169,0.007040941444756911,0.16666666666666666,0.19462145375132098,0.19462145375132098,0.2251755106944949,0.023177518212011354,0.0,0.0005424590470971935,0.0005424590470971935,0.0008394425795203442,0.00017011814080507802,0.0,-0.34409179692355213,0.34409179692355213,0.34586633121101723,0.0014601831042312433,1.0,-0.3446132302325866,0.3446132302325866,0.34644409230832524,0.0014187821981039915,1.0,0.17999999999276817,0.34999999994814823,0.35050078572981325,0.10686000857959542,0.005908203024893122,0.06484570179043239,0.008058687747304104,0.005428552606309332,8.482824503450083e-08,1.0,0.024658400843577784,0.02595374079383442,0.0008407313873563034,0.7435185185185186,0.7166666666666667,0.014843721798038324,0.5297794356382458,0.5115235166428532,0.01460842681086617,1,1,1,1
