window_id,run_id,window_start_sec,window_end_sec,wheel_translation_sample_count,wheel_translation_availability_fraction,wheel_translation_error_abs_mean,wheel_translation_error_abs_p90,wheel_translation_error_rmse,wheel_translation_within_tolerance_fraction,wheel_translation_tolerance,wheel_rotation_sample_count,wheel_rotation_availability_fraction,wheel_rotation_error_abs_mean,wheel_rotation_error_abs_p90,wheel_rotation_error_rmse,wheel_rotation_within_tolerance_fraction,wheel_rotation_tolerance,imu_yaw_rate_sample_count,imu_yaw_rate_availability_fraction,imu_yaw_rate_error_abs_mean,imu_yaw_rate_error_abs_p90,imu_yaw_rate_error_rmse,imu_yaw_rate_within_tolerance_fraction,imu_yaw_rate_tolerance,lidar_translation_sample_count,lidar_translation_availability_fraction,lidar_translation_error_abs_mean,lidar_translation_error_abs_p90,lidar_translation_error_rmse,lidar_translation_within_tolerance_fraction,lidar_translation_tolerance
01_low_friction_mu_0p12_p2l_v2:0033,01_low_friction_mu_0p12_p2l_v2,18.379999999999974,18.779999999999973,20.0,1.0,3.7112367332731154e-05,3.7113228777185817e-05,3.7112367337292745e-05,1.0,0.06,20.0,1.0,6.483974217801477e-14,7.458130274469294e-14,6.52356202613484e-14,1.0,0.08,40.0,1.0,0.0002020917725769413,0.0003688388356094341,0.00023695139345735651,1.0,0.08,6.0,1.0,0.023412615484648874,0.03446624862035905,0.026086100008471308,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0034,01_low_friction_mu_0p12_p2l_v2,18.579999999999977,18.979999999999976,20.0,1.0,0.0036777871736504734,0.01008779952631223,0.005647442199799581,1.0,0.06,20.0,1.0,8.068584003765049e-14,9.707260372991018e-14,8.14582447189586e-14,1.0,0.08,40.0,1.0,0.00016818193284407314,0.0003248003615404498,0.00020792526954550996,1.0,0.08,6.0,1.0,0.02273392621878644,0.038748098783731644,0.02610429162494303,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0035,01_low_friction_mu_0p12_p2l_v2,18.779999999999973,19.17999999999997,20.0,1.0,0.02199203716554763,0.0793524090386465,0.03855783532751212,0.8,0.06,20.0,1.0,0.04386486147484866,0.2133151438816803,0.09578021277171003,0.8,0.08,40.0,1.0,0.0016694021052768768,0.0050808964580321475,0.004416047931417697,1.0,0.08,6.0,1.0,0.02952359784338482,0.05211149190421405,0.03584167608790023,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0036,01_low_friction_mu_0p12_p2l_v2,18.979999999999976,19.379999999999974,20.0,1.0,0.03032937469451852,0.0793524090386465,0.043237396191353875,0.8,0.06,20.0,1.0,0.10235648353976243,0.2133151438816803,0.13191287650985342,0.45,0.08,40.0,1.0,0.006171103776308905,0.017889244257950042,0.00936541773968872,1.0,0.08,6.0,1.0,0.02552154617702693,0.04884314883867946,0.03352848728504888,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0037,01_low_friction_mu_0p12_p2l_v2,19.17999999999997,19.57999999999997,20.0,1.0,0.012193362949384383,0.03678961730222296,0.020371003182358283,1.0,0.06,20.0,1.0,0.06962374872452068,0.16811405974173452,0.09209109906016796,0.65,0.08,40.0,1.0,0.00538400921934013,0.01606811024553283,0.008595653467905391,1.0,0.08,6.0,1.0,0.014144490103636298,0.02378752438601006,0.016209614694232755,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0038,01_low_friction_mu_0p12_p2l_v2,19.379999999999974,19.779999999999973,20.0,1.0,0.00022373520250330847,0.0003642719064178273,0.0005661654973226366,1.0,0.06,20.0,1.0,0.02138076031671078,0.0224434937679632,0.021533269208397546,1.0,0.08,40.0,1.0,0.0008876565184557067,0.0014198263682096814,0.002382544948820186,1.0,0.08,6.0,1.0,0.023848740798860582,0.03470915671081594,0.02655416037052285,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0039,01_low_friction_mu_0p12_p2l_v2,19.57999999999997,19.97999999999997,20.0,1.0,5.308969122321677e-05,5.428306019330531e-05,5.309755449137555e-05,1.0,0.06,20.0,1.0,0.0205017424373851,0.02050847216081384,0.020501743087128904,1.0,0.08,40.0,1.0,0.00017817580402124735,0.0003477825747093739,0.00021824525280369486,1.0,0.08,6.0,1.0,0.02105328317304585,0.03470915671081594,0.024613222828571854,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0040,01_low_friction_mu_0p12_p2l_v2,19.779999999999973,20.17999999999997,20.0,1.0,0.002779390898692849,0.010126937338972927,0.005662437584473746,1.0,0.06,20.0,1.0,0.08346173593070161,0.30074810330624724,0.14231543639497002,0.8,0.08,40.0,1.0,0.006274223199880598,0.0222612986184888,0.012796905443847073,1.0,0.08,6.0,1.0,0.018232610933042574,0.03820121880163904,0.023707432072123065,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0041,01_low_friction_mu_0p12_p2l_v2,19.97999999999997,20.379999999999967,20.0,1.0,0.016287324276827598,0.02918591117429422,0.020041429235765056,1.0,0.06,20.0,1.0,0.16123685176738983,0.30074810330624724,0.18997582036780977,0.3,0.08,40.0,1.0,0.009462895318293968,0.022269724019265445,0.014491607961731129,1.0,0.08,6.0,1.0,0.022310678987599395,0.03820121880163904,0.025886862615452453,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0042,01_low_friction_mu_0p12_p2l_v2,20.17999999999997,20.57999999999997,20.0,1.0,0.024120447113988593,0.02918591117429422,0.02444748203235584,1.0,0.06,20.0,1.0,0.14200268092890903,0.20189893431995926,0.14829568711000332,0.0,0.08,40.0,1.0,0.003373986679721401,0.011892489046777048,0.0068046161727354755,1.0,0.08,6.0,1.0,0.020020786963964643,0.035578358894132106,0.024317051174519873,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0043,01_low_friction_mu_0p12_p2l_v2,20.379999999999967,20.779999999999966,20.0,1.0,0.01613836081475905,0.023716344334379986,0.017151936703751734,1.0,0.06,20.0,1.0,0.08154503780757662,0.12184508971169998,0.08703673080554472,0.5,0.08,40.0,1.0,0.00017838065108042868,0.000326205190479062,0.00023933261980416153,1.0,0.08,6.0,1.0,0.029166927218777294,0.04544366454230492,0.03311443260578877,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0044,01_low_friction_mu_0p12_p2l_v2,20.57999999999997,20.97999999999997,20.0,1.0,0.007013595565906071,0.013812017291953691,0.008431597379258115,1.0,0.06,20.0,1.0,0.03578588025842536,0.06861399809866923,0.04217923650773185,1.0,0.08,40.0,1.0,0.0009037842250525528,0.002893921613959511,0.0015018723267774857,1.0,0.08,6.0,1.0,0.03552297319249975,0.04514459976037266,0.036544657120604104,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0045,01_low_friction_mu_0p12_p2l_v2,20.779999999999966,21.179999999999964,20.0,1.0,0.0032369242298327912,0.005651738629004314,0.004424448822508521,1.0,0.06,20.0,1.0,0.017796514520659817,0.0274128529482432,0.01886705382666812,1.0,0.08,40.0,1.0,0.0025969073719660806,0.005637696407827054,0.005000144420950686,1.0,0.08,6.0,1.0,0.031153537863723962,0.0471618733721442,0.03433895253932824,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0046,01_low_friction_mu_0p12_p2l_v2,20.97999999999997,21.379999999999967,20.0,1.0,0.06538119944486206,0.17276193708917903,0.09527094046174304,0.55,0.06,20.0,1.0,0.05421865660821627,0.1421915677731062,0.07379787273497558,0.75,0.08,40.0,1.0,0.006451521800510268,0.017407419901278177,0.009571150565162065,1.0,0.08,6.0,1.0,0.03300338920533433,0.05882330733392048,0.039295633829614256,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0047,01_low_friction_mu_0p12_p2l_v2,21.179999999999964,21.579999999999963,20.0,1.0,0.06879086117211523,0.17276193708917903,0.09593923180446637,0.55,0.06,20.0,1.0,0.04523721122097064,0.1421915677731062,0.07240022536829983,0.75,0.08,40.0,1.0,0.005283118806358835,0.01610729319310841,0.008492282939222622,1.0,0.08,6.0,1.0,0.0336214720729065,0.05174753517687347,0.037832945363340545,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0048,01_low_friction_mu_0p12_p2l_v2,21.379999999999967,21.779999999999966,20.0,1.0,0.005185029783713512,0.018911310205702844,0.011932083842375643,1.0,0.06,20.0,1.0,0.0005997712693284038,0.0008296065373847098,0.0019254623667571275,1.0,0.08,40.0,1.0,0.0006933840886077497,0.0006756994398023818,0.0018176255446258982,1.0,0.08,6.0,1.0,0.027845552524753004,0.035503867637852383,0.029146904508842653,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0049,01_low_friction_mu_0p12_p2l_v2,21.579999999999963,21.97999999999996,20.0,1.0,0.00019385375847218926,0.0002877668744128875,0.0006377823849502858,1.0,0.06,20.0,1.0,4.005856862893668e-06,5.98375761435742e-06,1.3176035274965763e-05,1.0,0.08,40.0,1.0,0.0001710670204359547,0.00032158227930835644,0.00020904338965815398,1.0,0.08,7.0,1.0,0.019916359538722367,0.03543424835086665,0.023993212798651953,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0050,01_low_friction_mu_0p12_p2l_v2,21.779999999999966,22.179999999999964,20.0,1.0,0.10624852901385813,0.2725478725062439,0.1641040329763272,0.6,0.06,20.0,1.0,0.0003698483261552253,0.0011559471878402395,0.0006136784644620414,1.0,0.08,40.0,1.0,0.00016795404685284045,0.0003345242558683689,0.00020688999984964292,1.0,0.08,7.0,1.0,0.017803376896371226,0.02856305164194556,0.020472467820797483,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0051,01_low_friction_mu_0p12_p2l_v2,21.97999999999996,22.37999999999996,20.0,1.0,0.19513570663182614,0.2725478725062439,0.20769059247577168,0.1,0.06,20.0,1.0,0.0017095326709272419,0.003254278750088663,0.0020462559003563727,1.0,0.08,40.0,1.0,0.000190633117335521,0.0003792554833019209,0.00024408789510109997,1.0,0.08,6.0,1.0,0.025441070982761212,0.034019643191837895,0.026448937124110335,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0052,01_low_friction_mu_0p12_p2l_v2,22.179999999999964,22.579999999999963,20.0,1.0,0.13311590234345855,0.2015859935110995,0.14289369605870872,0.1,0.06,20.0,1.0,0.003958031645682204,0.005987410435936744,0.004223893642021937,1.0,0.08,40.0,1.0,0.00018319703261918655,0.00035688347486239203,0.00024027078378947945,1.0,0.08,6.0,1.0,0.02837740166788777,0.05863920179284472,0.038508837810955134,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0053,01_low_friction_mu_0p12_p2l_v2,22.37999999999996,22.77999999999996,20.0,1.0,0.05054853617898971,0.11149364463219981,0.06618693692812463,0.6,0.06,20.0,1.0,0.0046866707199998015,0.0066408143126931215,0.005010927964813322,1.0,0.08,40.0,1.0,0.0008049483891621422,0.0023755649732334393,0.001252079161444193,1.0,0.08,6.0,1.0,0.021598690448502298,0.053814320716452646,0.034676325945581024,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0054,01_low_friction_mu_0p12_p2l_v2,22.579999999999963,22.97999999999996,20.0,1.0,0.006530003592995809,0.02344695271916533,0.012952147152365298,1.0,0.06,20.0,1.0,0.0021971259421497305,0.006430894681391837,0.003333176949331686,1.0,0.08,40.0,1.0,0.0007986427335372604,0.0023755649732334393,0.0012501577798018193,1.0,0.08,6.0,1.0,0.016875949505936544,0.026459927541145428,0.018682324964803994,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0055,01_low_friction_mu_0p12_p2l_v2,22.77999999999996,23.179999999999957,20.0,1.0,3.2404596210061644e-05,3.204577037035361e-05,3.244258532101202e-05,1.0,0.06,20.0,1.0,0.0002477246766626738,0.0002458697261447153,0.0002478580154641476,1.0,0.08,40.0,1.0,0.00013411696158343648,0.00029711053391570495,0.00016454227453119893,1.0,0.08,6.0,1.0,0.024552543829833018,0.03587847041691786,0.026814010290379362,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0056,01_low_friction_mu_0p12_p2l_v2,22.97999999999996,23.37999999999996,20.0,1.0,3.2045987100476345e-05,3.2047163537535225e-05,3.204598711290695e-05,1.0,0.06,20.0,1.0,0.0002458480714821275,0.0002458574224479734,0.00024584807158449946,1.0,0.08,40.0,1.0,0.0001465808771359919,0.0002694245113333719,0.00017660979025660586,1.0,0.08,6.0,1.0,0.02512770840539567,0.03737482372021095,0.027945636788176614,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0057,01_low_friction_mu_0p12_p2l_v2,23.179999999999957,23.579999999999956,20.0,1.0,3.204753501617752e-05,3.2048711398940945e-05,3.204753502860682e-05,1.0,0.06,20.0,1.0,0.0002458357675752874,0.0002458451185463096,0.00024583576767766457,1.0,0.08,40.0,1.0,0.00016971741432504853,0.000338211271356469,0.00020942639321955956,1.0,0.08,6.0,1.0,0.031222773906044037,0.06049470922060665,0.038704054851386144,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0058,01_low_friction_mu_0p12_p2l_v2,23.37999999999996,23.77999999999996,20.0,1.0,3.204908284011598e-05,3.205025911480197e-05,3.204908285254258e-05,1.0,0.06,20.0,1.0,0.0002458234636777604,0.0002458328146352986,0.0002458234637801422,1.0,0.08,40.0,1.0,0.00013788782237800248,0.00031361206788776735,0.0001799496901973783,1.0,0.08,6.0,1.0,0.03796419966128912,0.06049470922060665,0.04277796546991897,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0059,01_low_friction_mu_0p12_p2l_v2,23.579999999999956,23.979999999999954,20.0,1.0,3.205063052061363e-05,3.205180668216512e-05,3.205063053303712e-05,1.0,0.06,20.0,1.0,0.0002458111598003027,0.00024582051074145374,0.0002458111599026893,1.0,0.08,40.0,1.0,0.00012868814851049406,0.00025769498162725197,0.00016129315793734806,1.0,0.08,6.0,1.0,0.022835662850490452,0.0370395726979732,0.025705714225328632,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0060,01_low_friction_mu_0p12_p2l_v2,23.77999999999996,24.179999999999957,20.0,1.0,3.2052178043312506e-05,3.205335408287269e-05,3.205217805573287e-05,1.0,0.06,20.0,1.0,0.00024579885594428505,0.0002458082068692789,0.00024579885604667645,1.0,0.08,40.0,1.0,0.00014595040220715118,0.0002561053557983866,0.00017291543880903207,1.0,0.08,6.0,1.0,0.011620125326063121,0.01825811690264048,0.012991383719514093,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0061,01_low_friction_mu_0p12_p2l_v2,23.979999999999954,24.379999999999953,20.0,1.0,3.205372540784346e-05,3.205490132315303e-05,3.2053725420260665e-05,1.0,0.06,20.0,1.0,0.0002457865521100549,0.0002457959030183649,0.00024578655221245107,1.0,0.08,40.0,1.0,0.00014858370978585011,0.00027099494364626463,0.0001862146692447488,1.0,0.08,6.0,1.0,0.012188612235798249,0.02932624747037027,0.017857837426999746,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0062,01_low_friction_mu_0p12_p2l_v2,24.179999999999957,24.579999999999956,20.0,1.0,3.205527261573027e-05,3.205644841877131e-05,3.2055272628144395e-05,1.0,0.06,20.0,1.0,0.00024577424829790544,0.0002457835991895784,0.0002457742484003064,1.0,0.08,40.0,1.0,0.00017669113571360358,0.00038803081551780057,0.00022579666923578967,1.0,0.08,6.0,1.0,0.028477567639004858,0.07836718013565305,0.05135170575985451,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0063,01_low_friction_mu_0p12_p2l_v2,24.379999999999953,24.77999999999995,20.0,1.0,3.2056819675277406e-05,3.2057995365952775e-05,3.205681968768865e-05,1.0,0.06,20.0,1.0,0.0002457619445079995,0.0002457712953828059,0.0002457619446104052,1.0,0.08,40.0,1.0,0.00019800886767093153,0.0004111469033547513,0.0002400001190736913,1.0,0.08,6.0,1.0,0.04449526222685334,0.09866547655552894,0.0612632412034777,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0064,01_low_friction_mu_0p12_p2l_v2,24.579999999999956,24.979999999999954,20.0,1.0,3.2058366563150754e-05,3.205954209056228e-05,3.205836657555796e-05,1.0,0.06,20.0,1.0,0.00024574964084835043,0.00024575899159822205,0.00024574964095075625,1.0,0.08,40.0,1.0,0.00017792293630973952,0.00035649062633690524,0.00021644299886363678,1.0,0.08,6.0,1.0,0.02960110179196249,0.060043762699573996,0.038515276613332594,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0065,01_low_friction_mu_0p12_p2l_v2,24.77999999999995,25.17999999999995,20.0,1.0,3.205991322380308e-05,3.206108860915879e-05,3.2059913236206044e-05,1.0,0.06,20.0,1.0,0.000245737337558285,0.000245746687835335,0.0002457373376606895,1.0,0.08,40.0,1.0,0.00013443692085827276,0.00027940085888584245,0.0001716078951738598,1.0,0.08,6.0,1.0,0.025709773178453788,0.05092493424735409,0.03605152713281593,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0066,01_low_friction_mu_0p12_p2l_v2,24.979999999999954,25.379999999999953,20.0,1.0,3.2061459751187014e-05,3.206263508530594e-05,3.2061459763588946e-05,1.0,0.06,20.0,1.0,0.00024572503418259867,0.0002457343850060939,0.00024572503428501864,1.0,0.08,40.0,1.0,0.00012597212053759346,0.0002638185102413016,0.00015829650395578795,1.0,0.08,6.0,1.0,0.034234027302052626,0.06180011610945982,0.04155459035429642,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0067,01_low_friction_mu_0p12_p2l_v2,25.17999999999995,25.57999999999995,20.0,1.0,3.2063006191060395e-05,3.206418140385137e-05,3.206300620345916e-05,1.0,0.06,20.0,1.0,0.00024571273048214334,0.00024572208128857714,0.00024571273058456803,1.0,0.08,40.0,1.0,0.00016611371235997452,0.0003828398399633101,0.00020998819984803898,1.0,0.08,6.0,1.0,0.024946179668906537,0.040075330727720376,0.028053281998877844,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0068,01_low_friction_mu_0p12_p2l_v2,25.379999999999953,25.77999999999995,20.0,1.0,3.431575345932136e-05,3.206572757735726e-05,3.569128410534008e-05,1.0,0.06,20.0,1.0,0.00024797871092269185,0.00024571100796217055,0.000248177373774929,1.0,0.08,40.0,1.0,0.00018654183436526978,0.00040069210303955634,0.00023111947483652918,1.0,0.08,6.0,1.0,0.02825006667277932,0.0499534045966817,0.033197432475575314,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0069,01_low_friction_mu_0p12_p2l_v2,25.57999999999995,25.979999999999947,20.0,1.0,0.02263555191216136,0.07607629851511855,0.040111296997193874,0.8,0.06,20.0,1.0,0.08918996327248827,0.3179425645929886,0.1636506626953375,0.7,0.08,40.0,1.0,0.003511419854828188,0.0122574886850071,0.0064840251264182275,1.0,0.08,6.0,1.0,0.032445894138242365,0.05411355397346167,0.037568815194282026,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0070,01_low_friction_mu_0p12_p2l_v2,25.77999999999995,26.17999999999995,20.0,1.0,0.03726408944219288,0.07607629851511855,0.046176452313514096,0.8,0.06,20.0,1.0,0.17326014152048075,0.3179425645929886,0.20718894269282548,0.25,0.08,40.0,1.0,0.0047464360723381335,0.013416832645542602,0.0072232320641449944,1.0,0.08,6.0,1.0,0.03225496308306104,0.05642179629219096,0.039741434042400166,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0071,01_low_friction_mu_0p12_p2l_v2,25.979999999999947,26.379999999999946,20.0,1.0,0.016237067635785758,0.04158048497509397,0.02302112172137254,1.0,0.06,20.0,1.0,0.09510179488414842,0.226145327080071,0.12875829545448172,0.55,0.08,40.0,1.0,0.007044480689094789,0.018669412700681093,0.010239294759125396,1.0,0.08,6.0,1.0,0.03688792967390475,0.060622070882063686,0.044012912566991566,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0072,01_low_friction_mu_0p12_p2l_v2,26.17999999999995,26.57999999999995,20.0,1.0,0.004665198366225716,0.006875528486897667,0.00508868133391686,1.0,0.06,20.0,1.0,0.013135364140084618,0.038399961131925134,0.021235931283971245,1.0,0.08,40.0,1.0,0.0074185674835957295,0.018669412700681093,0.010190122976383418,1.0,0.08,6.0,1.0,0.028641650476279076,0.05065115343973882,0.0349212528011665,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0073,01_low_friction_mu_0p12_p2l_v2,26.379999999999946,26.779999999999944,20.0,1.0,0.003852572210917585,0.006875528486897667,0.004561528748565645,1.0,0.06,20.0,1.0,0.01851077354296609,0.03906893115953499,0.02403196292363528,1.0,0.08,40.0,1.0,0.004887128080203214,0.008722618112065445,0.0067687753435843765,1.0,0.08,6.0,1.0,0.02656836927612387,0.053592265498198025,0.033717345332552294,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0074,01_low_friction_mu_0p12_p2l_v2,26.57999999999995,26.979999999999947,20.0,1.0,0.0010169823757928784,0.0017580377246204297,0.001335386199646069,1.0,0.06,20.0,1.0,0.03254036280627004,0.03906893115953499,0.03303830321573137,1.0,0.08,40.0,1.0,0.004106033614906553,0.0083355070146041,0.006437040609376578,1.0,0.08,6.0,1.0,0.022077558955167557,0.04378482877981753,0.029694843685327908,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0075,01_low_friction_mu_0p12_p2l_v2,26.779999999999944,27.179999999999943,20.0,1.0,0.00028932258726815653,0.000912496875541805,0.0005026904994399939,1.0,0.06,20.0,1.0,0.03165804817851656,0.034516525054729984,0.03172230831231755,1.0,0.08,40.0,1.0,0.0009946262798544285,0.0038984457242988396,0.002187925946162342,1.0,0.08,6.0,1.0,0.026257500184248078,0.04689621954854897,0.032081400296396195,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0076,01_low_friction_mu_0p12_p2l_v2,26.979999999999947,27.379999999999946,20.0,1.0,0.00010112121029701992,0.0001029768429603256,0.00010113062296254375,1.0,0.06,20.0,1.0,0.03080095603408404,0.03080343591735877,0.03080095610818766,1.0,0.08,40.0,1.0,0.00015505442659495273,0.00029820273539577505,0.0001916778007043677,1.0,0.08,6.0,1.0,0.029784562592275566,0.04689621954854897,0.033628659504803274,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0077,01_low_friction_mu_0p12_p2l_v2,27.179999999999943,27.57999999999994,20.0,1.0,0.00024703124729580085,0.0006282988077524954,0.000441717516600601,1.0,0.06,20.0,1.0,0.02984224369311751,0.030804040748097904,0.029911519014503177,1.0,0.08,40.0,1.0,0.000605491144443944,0.0021495727702178892,0.001073147666659421,1.0,0.08,6.0,1.0,0.02442436096740969,0.035024773630089906,0.025591295739191687,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0078,01_low_friction_mu_0p12_p2l_v2,27.379999999999946,27.779999999999944,20.0,1.0,0.0026585521378085257,0.0062135116969404495,0.003655037176078563,1.0,0.06,20.0,1.0,0.07871212962370878,0.19428112752472107,0.11651784746028156,0.7,0.08,40.0,1.0,0.052509950063562426,0.18824136061840896,0.09328967673933372,0.725,0.08,6.0,1.0,0.02554715445479562,0.035024773630089906,0.026642372290082112,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0079,01_low_friction_mu_0p12_p2l_v2,27.57999999999994,27.97999999999994,20.0,1.0,0.005588151924025507,0.0065430629031064,0.005723370136614703,1.0,0.06,20.0,1.0,0.07105652994820688,0.19428112752472107,0.11643035834634474,0.65,0.08,40.0,1.0,0.05777817751338741,0.18824136061840896,0.09482971380959751,0.7,0.08,6.0,1.0,0.01714925351305463,0.023802446395513224,0.018041168902745118,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0080,01_low_friction_mu_0p12_p2l_v2,27.779999999999944,28.179999999999943,20.0,1.0,0.004957038043979542,0.0065430629031064,0.005172077779074864,1.0,0.06,20.0,1.0,0.012616759633274303,0.017678542602674298,0.02182492454218948,0.95,0.08,40.0,1.0,0.009638171666317455,0.012110540217777367,0.018022334110268764,0.975,0.08,6.0,1.0,0.0270887013100766,0.04529489515675561,0.031214730521459785,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0081,01_low_friction_mu_0p12_p2l_v2,27.97999999999994,28.37999999999994,20.0,1.0,0.005110241747193679,0.006611680014878182,0.005354702056516004,1.0,0.06,20.0,1.0,0.006151677744564465,0.015156800322683635,0.008756115211136539,1.0,0.08,40.0,1.0,0.00394806948890202,0.010217871557383497,0.00583293641220212,1.0,0.08,6.0,1.0,0.03091961845980468,0.04529489515675561,0.033378150885471095,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0082,01_low_friction_mu_0p12_p2l_v2,28.179999999999943,28.57999999999994,20.0,1.0,0.00658716173502973,0.00661798637735638,0.006588033016738199,1.0,0.06,20.0,1.0,0.0005694727148361056,0.000541804923619721,0.0006169844159366465,1.0,0.08,40.0,1.0,0.0001884642615727253,0.00030593306222237996,0.00028283834136768395,1.0,0.08,7.0,1.0,0.027127122114055102,0.04036608944853025,0.029113290048237876,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0083,01_low_friction_mu_0p12_p2l_v2,28.37999999999994,28.779999999999937,20.0,1.0,0.006617343903706439,0.00661798637735638,0.006617343973451402,1.0,0.06,20.0,1.0,0.00048683235179799165,0.0005051354805443775,0.0004870222383198839,1.0,0.08,40.0,1.0,0.00016639635493236326,0.0003006314089040285,0.00018964967401971633,1.0,0.08,7.0,1.0,0.021760087558969514,0.04036608944853025,0.02615538122430383,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0084,01_low_friction_mu_0p12_p2l_v2,28.57999999999994,28.97999999999994,20.0,1.0,0.00661737222328784,0.006617855773832271,0.006617372235004904,1.0,0.06,20.0,1.0,0.0004643475794570195,0.00048087932615917814,0.0004645132554092524,1.0,0.08,40.0,1.0,0.00015971850203425896,0.0003043302079939414,0.00019028657320761854,1.0,0.08,6.0,1.0,0.013084887373810111,0.01973325448690362,0.014278359210921278,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0085,01_low_friction_mu_0p12_p2l_v2,28.779999999999937,29.179999999999936,20.0,1.0,0.00661656015035066,0.006617245664124818,0.006616560172882013,1.0,0.06,20.0,1.0,0.00044360919527161867,0.0004589780394946397,0.0004437585920379942,1.0,0.08,40.0,1.0,0.00016628375925218375,0.0003424874241617637,0.00020712356584561386,1.0,0.08,6.0,1.0,0.019603976424898657,0.027904588219871004,0.02089311076717917,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0086,01_low_friction_mu_0p12_p2l_v2,28.97999999999994,29.37999999999994,20.0,1.0,0.006615485344831161,0.006616369385744003,0.006615485381424806,1.0,0.06,20.0,1.0,0.00042446646314854287,0.00043859706639164944,0.00042459795436727664,1.0,0.08,40.0,1.0,0.0001727827578295163,0.00034953877739214993,0.00021572411098577445,1.0,0.08,6.0,1.0,0.01259028799086323,0.025693250732229625,0.016941704560608704,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0087,01_low_friction_mu_0p12_p2l_v2,29.179999999999936,29.579999999999934,20.0,1.0,0.014132577698330939,0.03408386231566815,0.022433968517577264,0.95,0.06,20.0,1.0,0.010670283424180232,0.03369959325617075,0.028337705247924866,0.95,0.08,40.0,1.0,0.012228301659093957,0.048687609236316175,0.031735974096560975,0.925,0.08,6.0,1.0,0.020194067682430088,0.054251941423188434,0.036315539520014956,1.0,0.12
01_low_friction_mu_0p12_p2l_v2:0088,01_low_friction_mu_0p12_p2l_v2,29.37999999999994,29.779999999999937,20.0,1.0,0.021510307519300536,0.06165700394651862,0.03337828955436389,0.85,0.06,20.0,1.0,0.03843080499934021,0.10995438492775192,0.06885125568836549,0.8,0.08,40.0,1.0,0.030200778426941428,0.10431826918915721,0.05131145407293301,0.8,0.08,6.0,1.0,0.030953025447897426,0.0623000540744857,0.04090555219073733,1.0,0.12
